sample_index,t_s,recv_latency_ms,sequence_number,sample_counter,status,fx_n,fy_n,fz_n,tx_nm,ty_nm,tz_nm,fx_raw,fy_raw,fz_raw,tx_raw,ty_raw,tz_raw
0,0.005596106,0.000000,1,37902,0,0.18000000,3.03000000,-25.60000000,0.02100000,-0.07800000,0.07000000,1800,30300,-256000,2100,-7800,7000
1,0.007907839,0.000000,2,37906,0,0.21000000,3.04000000,-25.45990000,0.01899000,-0.08100000,0.07199000,2100,30400,-254599,1899,-8100,7199
2,0.011907078,0.000000,3,37910,0,0.20000000,3.03000000,-25.30000000,0.01799000,-0.08300000,0.07300000,2000,30300,-253000,1799,-8300,7300
3,0.015912329,0.000000,4,37914,0,0.19000000,3.00000000,-25.27000000,0.01700000,-0.08300000,0.07300000,1900,30000,-252700,1700,-8300,7300
4,0.019908934,0.000000,5,37918,0,0.24000000,3.03000000,-25.27000000,0.01100000,-0.08900000,0.07599000,2400,30300,-252700,1100,-8900,7599
5,0.023909756,0.000000,6,37922,0,0.32000000,3.09000000,-25.53000000,0.00700000,-0.09200000,0.07599000,3200,30900,-255300,700,-9200,7599
6,0.027909066,0.000000,7,37926,0,0.22000000,3.06000000,-25.40000000,0.01600000,-0.08500000,0.07300000,2200,30600,-254000,1600,-8500,7300
7,0.031918184,0.000000,8,37930,0,0.23000000,3.02000000,-25.45990000,0.01799000,-0.08400000,0.07300000,2300,30200,-254599,1799,-8400,7300
8,0.035925047,0.000000,9,37934,0,0.20000000,3.00000000,-25.45990000,0.02000000,-0.08200000,0.07199000,2000,30000,-254599,2000,-8200,7199
9,0.039927903,0.000000,10,37938,0,0.15000000,2.99000000,-25.30000000,0.02100000,-0.07900000,0.07199000,1500,29900,-253000,2100,-7900,7199
10,0.043954434,0.000000,11,37942,0,0.16000000,3.03000000,-25.17000000,0.01600000,-0.08200000,0.07199000,1600,30300,-251700,1600,-8200,7199
11,0.047956118,0.000000,12,37946,0,0.18000000,3.04000000,-25.19000000,0.01500000,-0.08400000,0.07300000,1800,30400,-251900,1500,-8400,7300
12,0.051956730,0.000000,13,37950,0,0.15000000,3.01000000,-25.11000000,0.01799000,-0.08200000,0.07100000,1500,30100,-251100,1799,-8200,7100
13,0.055936944,0.000000,14,37954,0,0.13000000,2.99000000,-25.20000000,0.02000000,-0.08000000,0.07100000,1300,29900,-252000,2000,-8000,7100
14,0.059965247,0.000000,15,37958,0,0.21000000,3.03000000,-25.28000000,0.01300000,-0.08600000,0.07500000,2100,30300,-252800,1300,-8600,7500
15,0.063961541,0.000000,16,37962,0,0.22000000,3.03000000,-25.20000000,0.01200000,-0.08700000,0.07500000,2200,30300,-252000,1200,-8700,7500
16,0.067952936,0.000000,17,37966,0,0.19000000,3.05000000,-25.20990000,0.01500000,-0.08400000,0.07400000,1900,30500,-252099,1500,-8400,7400
17,0.071950463,0.000000,18,37970,0,0.21000000,3.05000000,-25.34000000,0.01600000,-0.08300000,0.07199000,2100,30500,-253400,1600,-8300,7199
18,0.075957126,0.000000,19,37974,0,0.24000000,3.03000000,-25.37990000,0.01500000,-0.08400000,0.07300000,2400,30300,-253799,1500,-8400,7300
19,0.079960322,0.000000,20,37978,0,0.25000000,3.05000000,-25.23000000,0.01200000,-0.08700000,0.07400000,2500,30500,-252300,1200,-8700,7400
20,0.083963069,0.000000,21,37982,0,0.27000000,3.06000000,-25.35000000,0.01000000,-0.08800000,0.07500000,2700,30600,-253500,1000,-8800,7500
21,0.087964121,0.000000,22,37986,0,0.29000000,3.06000000,-25.39000000,0.01100000,-0.08800000,0.07500000,2900,30600,-253900,1100,-8800,7500
22,0.091962960,0.000000,23,37990,0,0.26000000,3.05000000,-25.40000000,0.01300000,-0.08700000,0.07400000,2600,30500,-254000,1300,-8700,7400
23,0.095954545,0.000000,24,37994,0,0.26000000,3.06000000,-25.34000000,0.01000000,-0.09000000,0.07599000,2600,30600,-253400,1000,-9000,7599
24,0.099959946,0.000000,25,37998,0,0.26000000,3.05000000,-25.44000000,0.01300000,-0.08700000,0.07400000,2600,30500,-254400,1300,-8700,7400
25,0.103959947,0.000000,26,38002,0,0.19000000,3.01000000,-25.42000000,0.01899000,-0.08100000,0.07100000,1900,30100,-254200,1899,-8100,7100
26,0.107985876,0.000000,27,38006,0,0.17000000,3.01000000,-25.47000000,0.02300000,-0.07800000,0.07000000,1700,30100,-254700,2300,-7800,7000
27,0.111962744,0.000000,28,38010,0,0.23000000,3.03000000,-25.33000000,0.01600000,-0.08600000,0.07400000,2300,30300,-253300,1600,-8600,7400
28,0.115987782,0.000000,29,38014,0,0.24000000,3.05000000,-25.41000000,0.01500000,-0.08500000,0.07400000,2400,30500,-254100,1500,-8500,7400
29,0.120040000,0.000000,30,38018,0,0.25000000,3.06000000,-25.34000000,0.01500000,-0.08700000,0.07400000,2500,30600,-253400,1500,-8700,7400
30,0.123987312,0.000000,31,38022,0,0.26000000,3.07000000,-25.30000000,0.01400000,-0.08800000,0.07400000,2600,30700,-253000,1400,-8800,7400
31,0.127986592,0.000000,32,38026,0,0.29000000,3.07000000,-25.37990000,0.01200000,-0.08900000,0.07599000,2900,30700,-253799,1200,-8900,7599
32,0.131991802,0.000000,33,38030,0,0.29000000,3.07000000,-25.39000000,0.01100000,-0.09000000,0.07599000,2900,30700,-253900,1100,-9000,7599
33,0.135996522,0.000000,34,38034,0,0.28000000,3.07000000,-25.36000000,0.01200000,-0.09000000,0.07500000,2800,30700,-253600,1200,-9000,7500
34,0.140003126,0.000000,35,38038,0,0.31000000,3.07000000,-25.34000000,0.00899000,-0.09300000,0.07800000,3100,30700,-253400,899,-9300,7800
35,0.143997105,0.000000,36,38042,0,0.29000000,3.04000000,-25.35000000,0.01300000,-0.08900000,0.07599000,2900,30400,-253500,1300,-8900,7599
36,0.148015871,0.000000,37,38046,0,0.23000000,3.02000000,-25.36000000,0.01600000,-0.08500000,0.07400000,2300,30200,-253600,1600,-8500,7400
37,0.152003809,0.000000,38,38050,0,0.20000000,3.05000000,-25.41000000,0.01799000,-0.08400000,0.07300000,2000,30500,-254100,1799,-8400,7300
38,0.156018658,0.000000,39,38054,0,0.27000000,3.08000000,-25.45990000,0.01200000,-0.08800000,0.07500000,2700,30800,-254599,1200,-8800,7500
39,0.160039237,0.000000,40,38058,0,0.27000000,3.07000000,-25.36000000,0.01000000,-0.09000000,0.07599000,2700,30700,-253600,1000,-9000,7599
40,0.164037034,0.000000,41,38062,0,0.22000000,3.05000000,-25.20000000,0.01400000,-0.08700000,0.07400000,2200,30500,-252000,1400,-8700,7400
41,0.168038768,0.000000,42,38066,0,0.17000000,3.02000000,-25.15000000,0.01799000,-0.08400000,0.07100000,1700,30200,-251500,1799,-8400,7100
42,0.172039661,0.000000,43,38070,0,0.22000000,3.06000000,-25.28000000,0.01300000,-0.08600000,0.07400000,2200,30600,-252800,1300,-8600,7400
43,0.176046113,0.000000,44,38074,0,0.23000000,3.06000000,-25.45990000,0.01400000,-0.08500000,0.07400000,2300,30600,-254599,1400,-8500,7400
44,0.180041115,0.000000,45,38078,0,0.18000000,3.04000000,-25.32000000,0.01799000,-0.08300000,0.07300000,1800,30400,-253200,1799,-8300,7300
45,0.184041246,0.000000,46,38082,0,0.19000000,3.03000000,-25.28000000,0.01700000,-0.08400000,0.07400000,1900,30300,-252800,1700,-8400,7400
46,0.188045184,0.000000,47,38086,0,0.24000000,3.05000000,-25.40000000,0.01500000,-0.08500000,0.07400000,2400,30500,-254000,1500,-8500,7400
47,0.192037431,0.000000,48,38090,0,0.19000000,3.02000000,-25.31000000,0.02000000,-0.08300000,0.07199000,1900,30200,-253100,2000,-8300,7199
48,0.196056457,0.000000,49,38094,0,0.19000000,2.99000000,-25.25000000,0.01899000,-0.08300000,0.07300000,1900,29900,-252500,1899,-8300,7300
49,0.200044986,0.000000,50,38098,0,0.23000000,3.01000000,-25.31000000,0.01700000,-0.08600000,0.07400000,2300,30100,-253100,1700,-8600,7400
50,0.204054265,0.000000,51,38102,0,0.20000000,2.98000000,-25.43000000,0.02200000,-0.08100000,0.07000000,2000,29800,-254300,2200,-8100,7000
51,0.208060547,0.000000,52,38106,0,0.24000000,3.01000000,-25.53000000,0.01899000,-0.08300000,0.07199000,2400,30100,-255300,1899,-8300,7199
52,0.212080315,0.000000,53,38110,0,0.22000000,2.98000000,-25.42000000,0.01799000,-0.08400000,0.07199000,2200,29800,-254200,1799,-8400,7199
53,0.216073703,0.000000,54,38114,0,0.21000000,2.99000000,-25.50000000,0.01899000,-0.08300000,0.07199000,2100,29900,-255000,1899,-8300,7199
54,0.220064587,0.000000,55,38118,0,0.17000000,2.98000000,-25.60000000,0.02400000,-0.07900000,0.06900000,1700,29800,-256000,2400,-7900,6900
55,0.224074637,0.000000,56,38122,0,0.17000000,3.00000000,-25.67000000,0.02400000,-0.07900000,0.07000000,1700,30000,-256700,2400,-7900,7000
56,0.228072424,0.000000,57,38126,0,0.19000000,3.01000000,-25.58000000,0.02300000,-0.07800000,0.07000000,1900,30100,-255800,2300,-7800,7000
57,0.232074999,0.000000,58,38130,0,0.16000000,3.01000000,-25.56000000,0.02500000,-0.07500000,0.06800000,1600,30100,-255600,2500,-7500,6800
58,0.236079158,0.000000,59,38134,0,0.19000000,3.01000000,-25.37990000,0.01899000,-0.07800000,0.07000000,1900,30100,-253799,1899,-7800,7000
59,0.240083738,0.000000,60,38138,0,0.20000000,3.02000000,-25.33000000,0.01899000,-0.08200000,0.07100000,2000,30200,-253300,1899,-8200,7100
60,0.244080983,0.000000,61,38142,0,0.18000000,3.00000000,-25.34000000,0.01799000,-0.08200000,0.07199000,1800,30000,-253400,1799,-8200,7199
61,0.248088258,0.000000,62,38146,0,0.17000000,3.00000000,-25.39000000,0.02100000,-0.08100000,0.07000000,1700,30000,-253900,2100,-8100,7000
62,0.252097876,0.000000,63,38150,0,0.13000000,3.00000000,-25.53000000,0.02400000,-0.07700000,0.06800000,1300,30000,-255300,2400,-7700,6800
63,0.256097917,0.000000,64,38154,0,0.19000000,2.99000000,-25.50000000,0.02000000,-0.08200000,0.07000000,1900,29900,-255000,2000,-8200,7000
64,0.260093690,0.000000,65,38158,0,0.18000000,2.98000000,-25.53000000,0.02300000,-0.07800000,0.06900000,1800,29800,-255300,2300,-7800,6900
65,0.264100153,0.000000,66,38162,0,0.17000000,2.99000000,-25.50000000,0.02300000,-0.07900000,0.06900000,1700,29900,-255000,2300,-7900,6900
66,0.268112898,0.000000,67,38166,0,0.18000000,2.97000000,-25.49000000,0.02300000,-0.07900000,0.07000000,1800,29700,-254900,2300,-7900,7000
67,0.272108330,0.000000,68,38170,0,0.15000000,2.97000000,-25.28000000,0.02300000,-0.07900000,0.07000000,1500,29700,-252800,2300,-7900,7000
68,0.276125263,0.000000,69,38174,0,0.20000000,3.00000000,-25.27000000,0.02000000,-0.08200000,0.07100000,2000,30000,-252700,2000,-8200,7100
69,0.280112390,0.000000,70,38178,0,0.20000000,3.00000000,-25.24000000,0.01899000,-0.08300000,0.07300000,2000,30000,-252400,1899,-8300,7300
70,0.284136305,0.000000,71,38182,0,0.21000000,3.03000000,-25.02000000,0.01500000,-0.08900000,0.07500000,2100,30300,-250200,1500,-8900,7500
71,0.288116940,0.000000,72,38186,0,0.20000000,3.06000000,-25.10000000,0.01500000,-0.08700000,0.07400000,2000,30600,-251000,1500,-8700,7400
72,0.292136858,0.000000,73,38190,0,0.22000000,3.07000000,-25.26000000,0.01400000,-0.08500000,0.07300000,2200,30700,-252600,1400,-8500,7300
73,0.296144463,0.000000,74,38194,0,0.24000000,3.08000000,-25.47000000,0.01400000,-0.08400000,0.07300000,2400,30800,-254700,1400,-8400,7300
74,0.300132361,0.000000,75,38198,0,0.23000000,3.04000000,-25.42000000,0.01700000,-0.08400000,0.07400000,2300,30400,-254200,1700,-8400,7400
75,0.304146679,0.000000,76,38202,0,0.26000000,3.05000000,-25.36000000,0.01300000,-0.08900000,0.07599000,2600,30500,-253600,1300,-8900,7599
76,0.308139035,0.000000,77,38206,0,0.27000000,3.05000000,-25.54000000,0.01500000,-0.08500000,0.07400000,2700,30500,-255400,1500,-8500,7400
77,0.312142823,0.000000,78,38210,0,0.27000000,3.04000000,-25.45990000,0.01500000,-0.08700000,0.07599000,2700,30400,-254599,1500,-8700,7599
78,0.316193158,0.000000,79,38214,0,0.20000000,3.01000000,-25.26000000,0.01700000,-0.08500000,0.07400000,2000,30100,-252600,1700,-8500,7400
79,0.320146722,0.000000,80,38218,0,0.18000000,3.02000000,-25.30000000,0.01700000,-0.08200000,0.07300000,1800,30200,-253000,1700,-8200,7300
80,0.324143497,0.000000,81,38222,0,0.19000000,3.01000000,-25.27000000,0.01600000,-0.08400000,0.07400000,1900,30100,-252700,1600,-8400,7400
81,0.328146614,0.000000,82,38226,0,0.21000000,3.01000000,-25.37990000,0.01700000,-0.08300000,0.07300000,2100,30100,-253799,1700,-8300,7300
82,0.332153097,0.000000,83,38230,0,0.22000000,2.99000000,-25.41000000,0.01600000,-0.08400000,0.07300000,2200,29900,-254100,1600,-8400,7300
83,0.336157646,0.000000,84,38234,0,0.27000000,2.99000000,-25.56000000,0.01500000,-0.08500000,0.07300000,2700,29900,-255600,1500,-8500,7300
84,0.340155212,0.000000,85,38238,0,0.23000000,3.03000000,-25.55000000,0.01600000,-0.08400000,0.07300000,2300,30300,-255500,1600,-8400,7300
85,0.344148731,0.000000,86,38242,0,0.22000000,3.02000000,-25.41000000,0.01899000,-0.08100000,0.07100000,2200,30200,-254100,1899,-8100,7100
86,0.348190971,0.000000,87,38246,0,0.25000000,3.05000000,-25.35000000,0.01400000,-0.08500000,0.07400000,2500,30500,-253500,1400,-8500,7400
87,0.352161627,0.000000,88,38250,0,0.24000000,3.06000000,-25.27000000,0.01300000,-0.08700000,0.07400000,2400,30600,-252700,1300,-8700,7400
88,0.356196784,0.000000,89,38254,0,0.26000000,3.06000000,-25.42000000,0.01400000,-0.08500000,0.07300000,2600,30600,-254200,1400,-8500,7300
89,0.360179622,0.000000,90,38258,0,0.27000000,3.04000000,-25.47000000,0.01500000,-0.08600000,0.07400000,2700,30400,-254700,1500,-8600,7400
90,0.364199911,0.000000,91,38262,0,0.31000000,3.07000000,-25.47000000,0.01200000,-0.08900000,0.07400000,3100,30700,-254700,1200,-8900,7400
91,0.368199932,0.000000,92,38266,0,0.27000000,3.06000000,-25.41000000,0.01100000,-0.08800000,0.07500000,2700,30600,-254100,1100,-8800,7500
92,0.372191036,0.000000,93,38270,0,0.23000000,3.05000000,-25.57000000,0.01799000,-0.08000000,0.07000000,2300,30500,-255700,1799,-8000,7000
93,0.376202438,0.000000,94,38274,0,0.23000000,3.02000000,-25.55000000,0.02000000,-0.08000000,0.07100000,2300,30200,-255500,2000,-8000,7100
94,0.380193062,0.000000,95,38278,0,0.25000000,3.04000000,-25.60000000,0.01700000,-0.08300000,0.07300000,2500,30400,-256000,1700,-8300,7300
95,0.384220494,0.000000,96,38282,0,0.24000000,3.05000000,-25.60000000,0.01600000,-0.08200000,0.07300000,2400,30500,-256000,1600,-8200,7300
96,0.388178907,0.000000,97,38286,0,0.22000000,3.05000000,-25.56000000,0.01600000,-0.08200000,0.07300000,2200,30500,-255600,1600,-8200,7300
97,0.392188466,0.000000,98,38290,0,0.25000000,3.04000000,-25.60000000,0.01500000,-0.08500000,0.07500000,2500,30400,-256000,1500,-8500,7500
98,0.396211700,0.000000,99,38294,0,0.29000000,3.04000000,-25.65000000,0.01500000,-0.08600000,0.07500000,2900,30400,-256500,1500,-8600,7500
99,0.400191934,0.000000,100,38298,0,0.26000000,3.01000000,-25.45000000,0.01600000,-0.08600000,0.07400000,2600,30100,-254500,1600,-8600,7400
100,0.404203897,0.000000,101,38302,0,0.25000000,3.01000000,-25.52000000,0.01799000,-0.08300000,0.07300000,2500,30100,-255200,1799,-8300,7300
101,0.408504781,0.000000,102,38306,0,0.25000000,3.03000000,-25.48000000,0.01600000,-0.08600000,0.07400000,2500,30300,-254800,1600,-8600,7400
102,0.412442555,0.000000,103,38310,0,0.23000000,3.01000000,-25.43000000,0.01799000,-0.08500000,0.07300000,2300,30100,-254300,1799,-8500,7300
103,0.416337920,0.000000,104,38314,0,0.17000000,3.02000000,-25.45000000,0.02000000,-0.08000000,0.07199000,1700,30200,-254500,2000,-8000,7199
104,0.420421978,0.000000,105,38318,0,0.20000000,3.00000000,-25.28000000,0.01600000,-0.08600000,0.07400000,2000,30000,-252800,1600,-8600,7400
105,0.424325409,0.000000,106,38322,0,0.22000000,3.02000000,-25.30000000,0.01600000,-0.08600000,0.07300000,2200,30200,-253000,1600,-8600,7300
106,0.428398446,0.000000,107,38326,0,0.21000000,3.01000000,-25.41000000,0.02100000,-0.08200000,0.07100000,2100,30100,-254100,2100,-8200,7100
107,0.432328456,0.000000,108,38330,0,0.24000000,3.03000000,-25.51000000,0.01700000,-0.08400000,0.07199000,2400,30300,-255100,1700,-8400,7199
108,0.436402385,0.000000,109,38334,0,0.24000000,3.06000000,-25.29000000,0.01300000,-0.08700000,0.07400000,2400,30600,-252900,1300,-8700,7400
109,0.440341602,0.000000,110,38338,0,0.21000000,3.05000000,-25.31000000,0.01600000,-0.08300000,0.07100000,2100,30500,-253100,1600,-8300,7100
110,0.444395804,0.000000,111,38342,0,0.19000000,3.03000000,-25.32000000,0.02000000,-0.08100000,0.07100000,1900,30300,-253200,2000,-8100,7100
111,0.448335202,0.000000,112,38346,0,0.22000000,3.02000000,-25.33000000,0.01899000,-0.08300000,0.07199000,2200,30200,-253300,1899,-8300,7199
112,0.452400726,0.000000,113,38350,0,0.19000000,2.99000000,-25.35000000,0.02200000,-0.08000000,0.07100000,1900,29900,-253500,2200,-8000,7100
113,0.456343890,0.000000,114,38354,0,0.19000000,2.99000000,-25.34000000,0.02300000,-0.07900000,0.07100000,1900,29900,-253400,2300,-7900,7100
114,0.460408261,0.000000,115,38358,0,0.24000000,3.04000000,-25.32000000,0.01600000,-0.08400000,0.07300000,2400,30400,-253200,1600,-8400,7300
115,0.464337039,0.000000,116,38362,0,0.22000000,3.04000000,-25.37990000,0.01799000,-0.08300000,0.07300000,2200,30400,-253799,1799,-8300,7300
116,0.468393285,0.000000,117,38366,0,0.26000000,3.04000000,-25.45000000,0.01700000,-0.08500000,0.07300000,2600,30400,-254500,1700,-8500,7300
117,0.472329857,0.000000,118,38370,0,0.26000000,3.02000000,-25.44000000,0.01500000,-0.08600000,0.07400000,2600,30200,-254400,1500,-8600,7400
118,0.476409367,0.000000,119,38374,0,0.24000000,3.01000000,-25.44000000,0.01500000,-0.08600000,0.07400000,2400,30100,-254400,1500,-8600,7400
119,0.480342342,0.000000,120,38378,0,0.24000000,3.00000000,-25.37990000,0.01400000,-0.08700000,0.07400000,2400,30000,-253799,1400,-8700,7400
120,0.484400843,0.000000,121,38382,0,0.22000000,3.03000000,-25.37990000,0.01700000,-0.08400000,0.07199000,2200,30300,-253799,1700,-8400,7199
121,0.488341542,0.000000,122,38386,0,0.25000000,3.04000000,-25.36000000,0.01400000,-0.08700000,0.07400000,2500,30400,-253600,1400,-8700,7400
122,0.492407647,0.000000,123,38390,0,0.22000000,3.05000000,-25.42000000,0.01600000,-0.08400000,0.07300000,2200,30500,-254200,1600,-8400,7300
123,0.496348958,0.000000,124,38394,0,0.25000000,3.03000000,-25.45990000,0.01600000,-0.08500000,0.07300000,2500,30300,-254599,1600,-8500,7300
124,0.500403180,0.000000,125,38398,0,0.24000000,3.02000000,-25.24000000,0.01400000,-0.08900000,0.07500000,2400,30200,-252400,1400,-8900,7500
125,0.504336497,0.000000,126,38402,0,0.25000000,3.04000000,-25.50000000,0.01500000,-0.08500000,0.07300000,2500,30400,-255000,1500,-8500,7300
126,0.508404364,0.000000,127,38406,0,0.24000000,3.04000000,-25.39000000,0.01400000,-0.08600000,0.07300000,2400,30400,-253900,1400,-8600,7300
127,0.512350244,0.000000,128,38410,0,0.18000000,3.03000000,-25.37000000,0.02000000,-0.08200000,0.07100000,1800,30300,-253700,2000,-8200,7100
128,0.516405688,0.000000,129,38414,0,0.18000000,3.04000000,-25.48000000,0.01899000,-0.08000000,0.07000000,1800,30400,-254800,1899,-8000,7000
129,0.520329667,0.000000,130,38418,0,0.26000000,3.05000000,-25.56000000,0.01400000,-0.08500000,0.07300000,2600,30500,-255600,1400,-8500,7300
130,0.524439423,0.000000,131,38422,0,0.25000000,3.06000000,-25.50000000,0.01500000,-0.08600000,0.07300000,2500,30600,-255000,1500,-8600,7300
131,0.528335590,0.000000,132,38426,0,0.26000000,3.05000000,-25.33000000,0.01400000,-0.08900000,0.07400000,2600,30500,-253300,1400,-8900,7400
132,0.532413687,0.000000,133,38430,0,0.27000000,3.05000000,-25.54000000,0.01300000,-0.08700000,0.07400000,2700,30500,-255400,1300,-8700,7400
133,0.536406765,0.000000,134,38434,0,0.24000000,3.05000000,-25.59000000,0.01500000,-0.08500000,0.07300000,2400,30500,-255900,1500,-8500,7300
134,0.540418257,0.000000,135,38438,0,0.19000000,3.01000000,-25.64000000,0.02100000,-0.07900000,0.07100000,1900,30100,-256400,2100,-7900,7100
135,0.544327428,0.000000,136,38442,0,0.17000000,3.03000000,-25.48000000,0.01899000,-0.08100000,0.07199000,1700,30300,-254800,1899,-8100,7199
136,0.548413761,0.000000,137,38446,0,0.23000000,3.01000000,-25.53000000,0.01799000,-0.08300000,0.07199000,2300,30100,-255300,1799,-8300,7199
137,0.552330325,0.000000,138,38450,0,0.27000000,3.02000000,-25.59000000,0.01799000,-0.08400000,0.07199000,2700,30200,-255900,1799,-8400,7199
138,0.556409694,0.000000,139,38454,0,0.18000000,2.98000000,-25.34000000,0.02300000,-0.08100000,0.07100000,1800,29800,-253400,2300,-8100,7100
139,0.560349623,0.000000,140,38458,0,0.17000000,2.97000000,-25.37990000,0.02400000,-0.07900000,0.07000000,1700,29700,-253799,2400,-7900,7000
140,0.564381944,0.000000,141,38462,0,0.18000000,2.99000000,-25.47000000,0.02300000,-0.07800000,0.07000000,1800,29900,-254700,2300,-7800,7000
141,0.568333414,0.000000,142,38466,0,0.22000000,3.01000000,-25.50000000,0.02100000,-0.08000000,0.07100000,2200,30100,-255000,2100,-8000,7100
142,0.572377858,0.000000,143,38470,0,0.27000000,3.04000000,-25.54000000,0.01799000,-0.08300000,0.07100000,2700,30400,-255400,1799,-8300,7100
143,0.576325181,0.000000,144,38474,0,0.28000000,3.06000000,-25.70990000,0.02000000,-0.08200000,0.07100000,2800,30600,-257099,2000,-8200,7100
144,0.580385985,0.000000,145,38478,0,0.29000000,3.05000000,-25.62000000,0.01600000,-0.08500000,0.07400000,2900,30500,-256200,1600,-8500,7400
145,0.584343116,0.000000,146,38482,0,0.23000000,3.02000000,-25.45990000,0.02000000,-0.08100000,0.07199000,2300,30200,-254599,2000,-8100,7199
146,0.588380306,0.000000,147,38486,0,0.19000000,2.99000000,-25.35000000,0.02100000,-0.08100000,0.07199000,1900,29900,-253500,2100,-8100,7199
147,0.592347977,0.000000,148,38490,0,0.21000000,3.02000000,-25.45990000,0.02000000,-0.08100000,0.07100000,2100,30200,-254599,2000,-8100,7100
148,0.596392491,0.000000,149,38494,0,0.20000000,3.04000000,-25.62000000,0.02300000,-0.07700000,0.07000000,2000,30400,-256200,2300,-7700,7000
149,0.600354551,0.000000,150,38498,0,0.22000000,3.04000000,-25.45000000,0.02100000,-0.08000000,0.07100000,2200,30400,-254500,2100,-8000,7100
150,0.604385259,0.000000,151,38502,0,0.23000000,3.02000000,-25.37000000,0.02000000,-0.08100000,0.07199000,2300,30200,-253700,2000,-8100,7199
151,0.608361044,0.000000,152,38506,0,0.26000000,3.05000000,-25.31000000,0.01500000,-0.08700000,0.07500000,2600,30500,-253100,1500,-8700,7500
152,0.612384309,0.000000,153,38510,0,0.23000000,3.02000000,-25.43000000,0.01799000,-0.08400000,0.07300000,2300,30200,-254300,1799,-8400,7300
153,0.616367479,0.000000,154,38514,0,0.25000000,3.02000000,-25.54000000,0.01700000,-0.08500000,0.07300000,2500,30200,-255400,1700,-8500,7300
154,0.620385553,0.000000,155,38518,0,0.30000000,3.03000000,-25.53000000,0.01300000,-0.08800000,0.07599000,3000,30300,-255300,1300,-8800,7599
155,0.624371788,0.000000,156,38522,0,0.33000000,3.06000000,-25.57000000,0.00899000,-0.09100000,0.07700000,3300,30600,-255700,899,-9100,7700
156,0.628415581,0.000000,157,38526,0,0.35000000,3.08000000,-25.75000000,0.01000000,-0.09000000,0.07700000,3500,30800,-257500,1000,-9000,7700
157,0.632388331,0.000000,158,38530,0,0.31000000,3.06000000,-25.58000000,0.01000000,-0.09100000,0.07700000,3100,30600,-255800,1000,-9100,7700
158,0.636491364,0.000000,159,38534,0,0.32000000,3.06000000,-25.61000000,0.01000000,-0.09000000,0.07700000,3200,30600,-256100,1000,-9000,7700
159,0.640378725,0.000000,160,38538,0,0.30000000,3.04000000,-25.70990000,0.01300000,-0.08700000,0.07500000,3000,30400,-257099,1300,-8700,7500
160,0.644394395,0.000000,161,38542,0,0.26000000,3.02000000,-25.70990000,0.01600000,-0.08500000,0.07300000,2600,30200,-257099,1600,-8500,7300
161,0.648403282,0.000000,162,38546,0,0.24000000,3.01000000,-25.69000000,0.01799000,-0.08200000,0.07199000,2400,30100,-256900,1799,-8200,7199
162,0.652401049,0.000000,163,38550,0,0.22000000,3.01000000,-25.68000000,0.02000000,-0.08000000,0.07100000,2200,30100,-256800,2000,-8000,7100
163,0.656405358,0.000000,164,38554,0,0.20000000,3.00000000,-25.70000000,0.02200000,-0.07900000,0.07000000,2000,30000,-257000,2200,-7900,7000
164,0.660399778,0.000000,165,38558,0,0.25000000,3.03000000,-25.59000000,0.01600000,-0.08500000,0.07400000,2500,30300,-255900,1600,-8500,7400
165,0.664415779,0.000000,166,38562,0,0.25000000,3.02000000,-25.66000000,0.01700000,-0.08400000,0.07300000,2500,30200,-256600,1700,-8400,7300
166,0.668413015,0.000000,167,38566,0,0.26000000,3.02000000,-25.67000000,0.01700000,-0.08300000,0.07300000,2600,30200,-256700,1700,-8300,7300
167,0.672407886,0.000000,168,38570,0,0.22000000,3.02000000,-25.67000000,0.02100000,-0.07900000,0.07000000,2200,30200,-256700,2100,-7900,7000
168,0.676456197,0.000000,169,38574,0,0.21000000,3.02000000,-25.44000000,0.01799000,-0.08300000,0.07199000,2100,30200,-254400,1799,-8300,7199
169,0.680412336,0.000000,170,38578,0,0.26000000,3.03000000,-25.45000000,0.01700000,-0.08500000,0.07300000,2600,30300,-254500,1700,-8500,7300
170,0.684460828,0.000000,171,38582,0,0.25000000,3.02000000,-25.44000000,0.01899000,-0.08200000,0.07100000,2500,30200,-254400,1899,-8200,7100
171,0.688429329,0.000000,172,38586,0,0.27000000,3.02000000,-25.51000000,0.01799000,-0.08300000,0.07199000,2700,30200,-255100,1799,-8300,7199
172,0.692468233,0.000000,173,38590,0,0.25000000,3.04000000,-25.44000000,0.01899000,-0.08100000,0.07100000,2500,30400,-254400,1899,-8100,7100
173,0.696429702,0.000000,174,38594,0,0.29000000,3.07000000,-25.50000000,0.01400000,-0.08600000,0.07300000,2900,30700,-255000,1400,-8600,7300
174,0.700463706,0.000000,175,38598,0,0.29000000,3.07000000,-25.57000000,0.01500000,-0.08200000,0.07199000,2900,30700,-255700,1500,-8200,7199
175,0.704430435,0.000000,176,38602,0,0.27000000,3.05000000,-25.43000000,0.01400000,-0.08400000,0.07300000,2700,30500,-254300,1400,-8400,7300
176,0.708465652,0.000000,177,38606,0,0.27000000,3.03000000,-25.34000000,0.01300000,-0.08800000,0.07500000,2700,30300,-253400,1300,-8800,7500
177,0.712444423,0.000000,178,38610,0,0.26000000,3.03000000,-25.28000000,0.01400000,-0.08800000,0.07500000,2600,30300,-252800,1400,-8800,7500
