sample_index,t_s,latency_ms,status,fx_n,fy_n,fz_n,tx_nm,ty_nm,tz_nm,fx_raw,fy_raw,fz_raw,tx_raw,ty_raw,tz_raw
23071,4.271446740,0.156552,0,0.44,3.06,-32.879999999999995,-0.059000000000000004,-0.059000000000000004,0.06695000000000001,22,153,-1644,-59,-59,103
23072,4.271622508,0.172011,0,0.44,3.06,-32.879999999999995,-0.059000000000000004,-0.059000000000000004,0.06695000000000001,22,153,-1644,-59,-59,103
23073,4.271782917,0.156642,0,0.44,3.06,-32.879999999999995,-0.059000000000000004,-0.059000000000000004,0.06695000000000001,22,153,-1644,-59,-59,103
23074,4.271939139,0.152385,0,0.44,3.06,-32.879999999999995,-0.059000000000000004,-0.059000000000000004,0.06695000000000001,22,153,-1644,-59,-59,103
23075,4.272118263,0.175157,0,0.44,3.06,-32.879999999999995,-0.059000000000000004,-0.059000000000000004,0.06695000000000001,22,153,-1644,-59,-59,103
23076,4.272283111,0.161061,0,0.44,3.06,-32.879999999999995,-0.059000000000000004,-0.059000000000000004,0.06695000000000001,22,153,-1644,-59,-59,103
23077,4.272442969,0.156101,0,0.44,3.06,-32.879999999999995,-0.059000000000000004,-0.059000000000000004,0.06695000000000001,22,153,-1644,-59,-59,103
23078,4.272620490,0.173814,0,0.44,3.06,-32.879999999999995,-0.059000000000000004,-0.059000000000000004,0.06695000000000001,22,153,-1644,-59,-59,103
23079,4.272783154,0.158927,0,0.44,3.06,-32.879999999999995,-0.059000000000000004,-0.059000000000000004,0.06695000000000001,22,153,-1644,-59,-59,103
23080,4.272958391,0.171370,0,0.44,3.06,-32.879999999999995,-0.059000000000000004,-0.059000000000000004,0.06695000000000001,22,153,-1644,-59,-59,103
23081,4.273123669,0.161131,0,0.44,3.06,-32.879999999999995,-0.059000000000000004,-0.059000000000000004,0.06695000000000001,22,153,-1644,-59,-59,103
23082,4.273285761,0.158145,0,0.44,3.06,-32.879999999999995,-0.059000000000000004,-0.059000000000000004,0.06695000000000001,22,153,-1644,-59,-59,103
23083,4.273455027,0.165278,0,0.44,3.06,-32.879999999999995,-0.059000000000000004,-0.059000000000000004,0.06695000000000001,22,153,-1644,-59,-59,103
23084,4.273653999,0.179435,0,0.44,3.06,-32.879999999999995,-0.059000000000000004,-0.059000000000000004,0.06695000000000001,22,153,-1644,-59,-59,103
23085,4.273820028,0.161651,0,0.44,3.06,-32.879999999999995,-0.059000000000000004,-0.059000000000000004,0.06695000000000001,22,153,-1644,-59,-59,103
23086,4.273999473,0.175287,0,0.45999999999999996,3.02,-32.54,-0.064,-0.068,0.06955,23,151,-1627,-64,-68,107
23087,4.274166385,0.163165,0,0.45999999999999996,3.02,-32.54,-0.064,-0.068,0.06955,23,151,-1627,-64,-68,107
23088,4.274332835,0.162823,0,0.45999999999999996,3.02,-32.54,-0.064,-0.068,0.06955,23,151,-1627,-64,-68,107
23089,4.274495088,0.158766,0,0.45999999999999996,3.02,-32.54,-0.064,-0.068,0.06955,23,151,-1627,-64,-68,107
23090,4.274657171,0.158626,0,0.45999999999999996,3.02,-32.54,-0.064,-0.068,0.06955,23,151,-1627,-64,-68,107
23091,4.274819283,0.158726,0,0.45999999999999996,3.02,-32.54,-0.064,-0.068,0.06955,23,151,-1627,-64,-68,107
23092,4.274994921,0.172221,0,0.45999999999999996,3.02,-32.54,-0.064,-0.068,0.06955,23,151,-1627,-64,-68,107
23093,4.275159047,0.160619,0,0.45999999999999996,3.02,-32.54,-0.064,-0.068,0.06955,23,151,-1627,-64,-68,107
23094,4.275320499,0.158096,0,0.45999999999999996,3.02,-32.54,-0.064,-0.068,0.06955,23,151,-1627,-64,-68,107
23095,4.275499252,0.175377,0,0.45999999999999996,3.02,-32.54,-0.064,-0.068,0.06955,23,151,-1627,-64,-68,107
23096,4.275660623,0.157934,0,0.45999999999999996,3.02,-32.54,-0.064,-0.068,0.06955,23,151,-1627,-64,-68,107
23097,4.275821774,0.157684,0,0.45999999999999996,3.02,-32.54,-0.064,-0.068,0.06955,23,151,-1627,-64,-68,107
23098,4.275997151,0.172081,0,0.45999999999999996,3.02,-32.54,-0.064,-0.068,0.06955,23,151,-1627,-64,-68,107
23099,4.276159464,0.159187,0,0.45999999999999996,3.02,-32.54,-0.064,-0.068,0.06955,23,151,-1627,-64,-68,107
23100,4.276315455,0.152895,0,0.45999999999999996,3.02,-32.54,-0.064,-0.068,0.06955,23,151,-1627,-64,-68,107
23101,4.276491744,0.173033,0,0.45999999999999996,3.02,-32.54,-0.064,-0.068,0.06955,23,151,-1627,-64,-68,107
23102,4.276654508,0.159568,0,0.45999999999999996,3.02,-32.54,-0.064,-0.068,0.06955,23,151,-1627,-64,-68,107
23103,4.276818103,0.160449,0,0.45999999999999996,3.02,-32.54,-0.064,-0.068,0.06955,23,151,-1627,-64,-68,107
23104,4.276994532,0.173323,0,0.45999999999999996,3.02,-32.54,-0.064,-0.068,0.06955,23,151,-1627,-64,-68,107
23105,4.277158408,0.160509,0,0.45999999999999996,3.02,-32.54,-0.064,-0.068,0.06955,23,151,-1627,-64,-68,107
23106,4.277321563,0.160009,0,0.45999999999999996,3.02,-32.54,-0.064,-0.068,0.06955,23,151,-1627,-64,-68,107
23107,4.277499194,0.174445,0,0.45999999999999996,3.02,-32.54,-0.064,-0.068,0.06955,23,151,-1627,-64,-68,107
23108,4.277674040,0.171690,0,0.45999999999999996,3.02,-32.54,-0.064,-0.068,0.06955,23,151,-1627,-64,-68,107
23109,4.277837455,0.160289,0,0.45999999999999996,3.02,-32.54,-0.064,-0.068,0.06955,23,151,-1627,-64,-68,107
23110,4.278000239,0.159568,0,0.45999999999999996,3.04,-32.800000000000004,-0.056999999999999995,-0.062,0.0676,23,152,-1640,-57,-62,104
23111,4.278163844,0.159788,0,0.45999999999999996,3.04,-32.800000000000004,-0.056999999999999995,-0.062,0.0676,23,152,-1640,-57,-62,104
23112,4.278327450,0.159949,0,0.45999999999999996,3.04,-32.800000000000004,-0.056999999999999995,-0.062,0.0676,23,152,-1640,-57,-62,104
23113,4.278498910,0.167894,0,0.45999999999999996,3.04,-32.800000000000004,-0.056999999999999995,-0.062,0.0676,23,152,-1640,-57,-62,104
23114,4.278661804,0.159298,0,0.45999999999999996,3.04,-32.800000000000004,-0.056999999999999995,-0.062,0.0676,23,152,-1640,-57,-62,104
23115,4.278823636,0.157995,0,0.45999999999999996,3.04,-32.800000000000004,-0.056999999999999995,-0.062,0.0676,23,152,-1640,-57,-62,104
23116,4.278999624,0.172191,0,0.45999999999999996,3.04,-32.800000000000004,-0.056999999999999995,-0.062,0.0676,23,152,-1640,-57,-62,104
23117,4.279162338,0.158867,0,0.45999999999999996,3.04,-32.800000000000004,-0.056999999999999995,-0.062,0.0676,23,152,-1640,-57,-62,104
23118,4.279325312,0.159167,0,0.45999999999999996,3.04,-32.800000000000004,-0.056999999999999995,-0.062,0.0676,23,152,-1640,-57,-62,104
23119,4.279501040,0.160951,0,0.45999999999999996,3.04,-32.800000000000004,-0.056999999999999995,-0.062,0.0676,23,152,-1640,-57,-62,104
23120,4.279664284,0.159477,0,0.45999999999999996,3.04,-32.800000000000004,-0.056999999999999995,-0.062,0.0676,23,152,-1640,-57,-62,104
23121,4.279828070,0.159928,0,0.45999999999999996,3.04,-32.800000000000004,-0.056999999999999995,-0.062,0.0676,23,152,-1640,-57,-62,104
23122,4.279999590,0.168033,0,0.45999999999999996,3.04,-32.800000000000004,-0.056999999999999995,-0.062,0.0676,23,152,-1640,-57,-62,104
23123,4.280161452,0.158045,0,0.45999999999999996,3.04,-32.800000000000004,-0.056999999999999995,-0.062,0.0676,23,152,-1640,-57,-62,104
23124,4.280323905,0.158926,0,0.45999999999999996,3.04,-32.800000000000004,-0.056999999999999995,-0.062,0.0676,23,152,-1640,-57,-62,104
23125,4.280499473,0.171991,0,0.45999999999999996,3.04,-32.800000000000004,-0.056999999999999995,-0.062,0.0676,23,152,-1640,-57,-62,104
23126,4.280656416,0.153467,0,0.45999999999999996,3.04,-32.800000000000004,-0.056999999999999995,-0.062,0.0676,23,152,-1640,-57,-62,104
23127,4.280839007,0.179045,0,0.45999999999999996,3.04,-32.800000000000004,-0.056999999999999995,-0.062,0.0676,23,152,-1640,-57,-62,104
23128,4.281002151,0.159377,0,0.45999999999999996,3.04,-32.800000000000004,-0.056999999999999995,-0.062,0.0676,23,152,-1640,-57,-62,104
23129,4.281161889,0.155851,0,0.45999999999999996,3.04,-32.800000000000004,-0.056999999999999995,-0.062,0.0676,23,152,-1640,-57,-62,104
23130,4.281322709,0.157113,0,0.45999999999999996,3.04,-32.800000000000004,-0.056999999999999995,-0.062,0.0676,23,152,-1640,-57,-62,104
23131,4.281500611,0.174075,0,0.45999999999999996,3.04,-32.800000000000004,-0.056999999999999995,-0.062,0.0676,23,152,-1640,-57,-62,104
23132,4.281669316,0.164928,0,0.45999999999999996,3.04,-32.800000000000004,-0.056999999999999995,-0.062,0.0676,23,152,-1640,-57,-62,104
23133,4.281837470,0.164367,0,0.45999999999999996,3.04,-32.800000000000004,-0.056999999999999995,-0.062,0.0676,23,152,-1640,-57,-62,104
23134,4.282003499,0.162362,0,0.38,3.02,-32.54,-0.058,-0.06,0.0676,19,151,-1627,-58,-60,104
23135,4.282168167,0.161311,0,0.38,3.02,-32.54,-0.058,-0.06,0.0676,19,151,-1627,-58,-60,104
23136,4.282331802,0.160359,0,0.38,3.02,-32.54,-0.058,-0.06,0.0676,19,151,-1627,-58,-60,104
23137,4.282499645,0.164797,0,0.38,3.02,-32.54,-0.058,-0.06,0.0676,19,151,-1627,-58,-60,104
23138,4.282660475,0.157864,0,0.38,3.02,-32.54,-0.058,-0.06,0.0676,19,151,-1627,-58,-60,104
23139,4.282829571,0.166050,0,0.38,3.02,-32.54,-0.058,-0.06,0.0676,19,151,-1627,-58,-60,104
23140,4.283009657,0.168705,0,0.38,3.02,-32.54,-0.058,-0.06,0.0676,19,151,-1627,-58,-60,104
23141,4.283186106,0.166681,0,0.38,3.02,-32.54,-0.058,-0.06,0.0676,19,151,-1627,-58,-60,104
23142,4.283377223,0.181529,0,0.38,3.02,-32.54,-0.058,-0.06,0.0676,19,151,-1627,-58,-60,104
23143,4.283553702,0.166561,0,0.38,3.02,-32.54,-0.058,-0.06,0.0676,19,151,-1627,-58,-60,104
23144,4.283748506,0.185366,0,0.38,3.02,-32.54,-0.058,-0.06,0.0676,19,151,-1627,-58,-60,104
23145,4.283921508,0.166310,0,0.38,3.02,-32.54,-0.058,-0.06,0.0676,19,151,-1627,-58,-60,104
23146,4.284086977,0.160159,0,0.38,3.02,-32.54,-0.058,-0.06,0.0676,19,151,-1627,-58,-60,104
23147,4.284251133,0.159347,0,0.38,3.02,-32.54,-0.058,-0.06,0.0676,19,151,-1627,-58,-60,104
23148,4.284418776,0.163064,0,0.38,3.02,-32.54,-0.058,-0.06,0.0676,19,151,-1627,-58,-60,104
23149,4.284583434,0.159879,0,0.38,3.02,-32.54,-0.058,-0.06,0.0676,19,151,-1627,-58,-60,104
23150,4.284750415,0.162283,0,0.38,3.02,-32.54,-0.058,-0.06,0.0676,19,151,-1627,-58,-60,104
23151,4.284917928,0.162754,0,0.38,3.02,-32.54,-0.058,-0.06,0.0676,19,151,-1627,-58,-60,104
23152,4.285089448,0.166551,0,0.38,3.02,-32.54,-0.058,-0.06,0.0676,19,151,-1627,-58,-60,104
23153,4.285254265,0.159848,0,0.38,3.02,-32.54,-0.058,-0.06,0.0676,19,151,-1627,-58,-60,104
23154,4.285423070,0.163956,0,0.38,3.02,-32.54,-0.058,-0.06,0.0676,19,151,-1627,-58,-60,104
23155,4.285621451,0.193361,0,0.38,3.02,-32.54,-0.058,-0.06,0.0676,19,151,-1627,-58,-60,104
23156,4.285790386,0.163896,0,0.38,3.02,-32.54,-0.058,-0.06,0.0676,19,151,-1627,-58,-60,104
23157,4.285958640,0.163325,0,0.44,3.04,-32.84,-0.061,-0.061,0.0689,22,152,-1642,-61,-61,106
23158,4.286129499,0.165850,0,0.44,3.04,-32.84,-0.061,-0.061,0.0689,22,152,-1642,-61,-61,106
23159,4.286295599,0.161081,0,0.44,3.04,-32.84,-0.061,-0.061,0.0689,22,152,-1642,-61,-61,106
23160,4.286462400,0.162063,0,0.44,3.04,-32.84,-0.061,-0.061,0.0689,22,152,-1642,-61,-61,106
23161,4.286629662,0.162012,0,0.44,3.04,-32.84,-0.061,-0.061,0.0689,22,152,-1642,-61,-61,106
23162,4.286795471,0.160279,0,0.44,3.04,-32.84,-0.061,-0.061,0.0689,22,152,-1642,-61,-61,106
23163,4.286961561,0.160990,0,0.44,3.04,-32.84,-0.061,-0.061,0.0689,22,152,-1642,-61,-61,106
23164,4.287126750,0.159328,0,0.44,3.04,-32.84,-0.061,-0.061,0.0689,22,152,-1642,-61,-61,106
23165,4.287292018,0.159678,0,0.44,3.04,-32.84,-0.061,-0.061,0.0689,22,152,-1642,-61,-61,106
23166,4.287500717,0.203379,0,0.44,3.04,-32.84,-0.061,-0.061,0.0689,22,152,-1642,-61,-61,106
23167,4.287668561,0.162754,0,0.44,3.04,-32.84,-0.061,-0.061,0.0689,22,152,-1642,-61,-61,106
23168,4.287833368,0.159728,0,0.44,3.04,-32.84,-0.061,-0.061,0.0689,22,152,-1642,-61,-61,106
23169,4.288001692,0.163365,0,0.44,3.04,-32.84,-0.061,-0.061,0.0689,22,152,-1642,-61,-61,106
23170,4.288166981,0.160059,0,0.44,3.04,-32.84,-0.061,-0.061,0.0689,22,152,-1642,-61,-61,106
23171,4.288333301,0.161321,0,0.44,3.04,-32.84,-0.061,-0.061,0.0689,22,152,-1642,-61,-61,106
23172,4.288500984,0.162754,0,0.44,3.04,-32.84,-0.061,-0.061,0.0689,22,152,-1642,-61,-61,106
23173,4.288664850,0.158867,0,0.44,3.04,-32.84,-0.061,-0.061,0.0689,22,152,-1642,-61,-61,106
23174,4.288838604,0.169116,0,0.44,3.04,-32.84,-0.061,-0.061,0.0689,22,152,-1642,-61,-61,106
23175,4.289007319,0.163465,0,0.44,3.04,-32.84,-0.061,-0.061,0.0689,22,152,-1642,-61,-61,106
23176,4.289174040,0.161501,0,0.44,3.04,-32.84,-0.061,-0.061,0.0689,22,152,-1642,-61,-61,106
23177,4.289352663,0.173373,0,0.44,3.04,-32.84,-0.061,-0.061,0.0689,22,152,-1642,-61,-61,106
23178,4.289530485,0.172592,0,0.44,3.04,-32.84,-0.061,-0.061,0.0689,22,152,-1642,-61,-61,106
23179,4.289760614,0.224428,0,0.44,3.04,-32.84,-0.061,-0.061,0.0689,22,152,-1642,-61,-61,106
23180,4.290038473,0.272509,0,0.36,3.02,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,18,151,-1632,-56,-57,103
23181,4.290207518,0.162272,0,0.36,3.02,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,18,151,-1632,-56,-57,103
23182,4.290376043,0.161972,0,0.36,3.02,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,18,151,-1632,-56,-57,103
23183,4.290542153,0.159438,0,0.36,3.02,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,18,151,-1632,-56,-57,103
23184,4.290710597,0.162714,0,0.36,3.02,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,18,151,-1632,-56,-57,103
23185,4.290876827,0.159958,0,0.36,3.02,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,18,151,-1632,-56,-57,103
23186,4.291045061,0.161692,0,0.36,3.02,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,18,151,-1632,-56,-57,103
23187,4.291211772,0.160549,0,0.36,3.02,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,18,151,-1632,-56,-57,103
23188,4.291378333,0.160129,0,0.36,3.02,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,18,151,-1632,-56,-57,103
23189,4.291545866,0.161211,0,0.36,3.02,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,18,151,-1632,-56,-57,103
23190,4.291711294,0.159287,0,0.36,3.02,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,18,151,-1632,-56,-57,103
23191,4.291876793,0.159588,0,0.36,3.02,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,18,151,-1632,-56,-57,103
23192,4.292040709,0.157885,0,0.36,3.02,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,18,151,-1632,-56,-57,103
23193,4.292244389,0.185416,0,0.36,3.02,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,18,151,-1632,-56,-57,103
23194,4.292408205,0.157805,0,0.36,3.02,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,18,151,-1632,-56,-57,103
23195,4.292574866,0.160660,0,0.36,3.02,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,18,151,-1632,-56,-57,103
23196,4.292751325,0.170548,0,0.36,3.02,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,18,151,-1632,-56,-57,103
23197,4.292920300,0.163054,0,0.36,3.02,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,18,151,-1632,-56,-57,103
23198,4.293087011,0.160349,0,0.36,3.02,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,18,151,-1632,-56,-57,103
23199,4.293252901,0.159508,0,0.36,3.02,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,18,151,-1632,-56,-57,103
23200,4.293418400,0.159378,0,0.36,3.02,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,18,151,-1632,-56,-57,103
23201,4.293638621,0.214050,0,0.36,3.02,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,18,151,-1632,-56,-57,103
23202,4.293807696,0.162924,0,0.36,3.02,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,18,151,-1632,-56,-57,103
23203,4.293997561,0.183884,0,0.44,3.1199999999999997,-32.58,-0.06999999999999999,-0.065,0.07085,22,156,-1629,-70,-65,109
23204,4.294167347,0.163615,0,0.44,3.1199999999999997,-32.58,-0.06999999999999999,-0.065,0.07085,22,156,-1629,-70,-65,109
23205,4.294335181,0.161983,0,0.44,3.1199999999999997,-32.58,-0.06999999999999999,-0.065,0.07085,22,156,-1629,-70,-65,109
23206,4.294507632,0.166751,0,0.44,3.1199999999999997,-32.58,-0.06999999999999999,-0.065,0.07085,22,156,-1629,-70,-65,109
23207,4.294673542,0.160039,0,0.44,3.1199999999999997,-32.58,-0.06999999999999999,-0.065,0.07085,22,156,-1629,-70,-65,109
23208,4.294854129,0.174606,0,0.44,3.1199999999999997,-32.58,-0.06999999999999999,-0.065,0.07085,22,156,-1629,-70,-65,109
23209,4.295020700,0.160590,0,0.44,3.1199999999999997,-32.58,-0.06999999999999999,-0.065,0.07085,22,156,-1629,-70,-65,109
23210,4.295189425,0.162654,0,0.44,3.1199999999999997,-32.58,-0.06999999999999999,-0.065,0.07085,22,156,-1629,-70,-65,109
23211,4.295368679,0.173233,0,0.44,3.1199999999999997,-32.58,-0.06999999999999999,-0.065,0.07085,22,156,-1629,-70,-65,109
23212,4.295529820,0.155340,0,0.44,3.1199999999999997,-32.58,-0.06999999999999999,-0.065,0.07085,22,156,-1629,-70,-65,109
23213,4.295695138,0.159748,0,0.44,3.1199999999999997,-32.58,-0.06999999999999999,-0.065,0.07085,22,156,-1629,-70,-65,109
23214,4.295876848,0.176019,0,0.44,3.1199999999999997,-32.58,-0.06999999999999999,-0.065,0.07085,22,156,-1629,-70,-65,109
23215,4.296043248,0.160960,0,0.44,3.1199999999999997,-32.58,-0.06999999999999999,-0.065,0.07085,22,156,-1629,-70,-65,109
23216,4.296208066,0.159288,0,0.44,3.1199999999999997,-32.58,-0.06999999999999999,-0.065,0.07085,22,156,-1629,-70,-65,109
23217,4.296377211,0.163535,0,0.44,3.1199999999999997,-32.58,-0.06999999999999999,-0.065,0.07085,22,156,-1629,-70,-65,109
23218,4.296542460,0.159528,0,0.44,3.1199999999999997,-32.58,-0.06999999999999999,-0.065,0.07085,22,156,-1629,-70,-65,109
23219,4.296710974,0.162663,0,0.44,3.1199999999999997,-32.58,-0.06999999999999999,-0.065,0.07085,22,156,-1629,-70,-65,109
23220,4.296883145,0.166370,0,0.44,3.1199999999999997,-32.58,-0.06999999999999999,-0.065,0.07085,22,156,-1629,-70,-65,109
23221,4.297049736,0.160890,0,0.44,3.1199999999999997,-32.58,-0.06999999999999999,-0.065,0.07085,22,156,-1629,-70,-65,109
23222,4.297227909,0.172131,0,0.44,3.1199999999999997,-32.58,-0.06999999999999999,-0.065,0.07085,22,156,-1629,-70,-65,109
23223,4.297396423,0.162633,0,0.44,3.1199999999999997,-32.58,-0.06999999999999999,-0.065,0.07085,22,156,-1629,-70,-65,109
23224,4.297654294,0.252000,0,0.44,3.1199999999999997,-32.58,-0.06999999999999999,-0.065,0.07085,22,156,-1629,-70,-65,109
23225,4.297845521,0.185205,0,0.44,3.1199999999999997,-32.58,-0.06999999999999999,-0.065,0.07085,22,156,-1629,-70,-65,109
23226,4.298014486,0.163184,0,0.33999999999999997,3.1,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,17,155,-1632,-56,-57,103
23227,4.298189653,0.167963,0,0.33999999999999997,3.1,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,17,155,-1632,-56,-57,103
23228,4.298376362,0.180287,0,0.33999999999999997,3.1,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,17,155,-1632,-56,-57,103
23229,4.298536250,0.153506,0,0.33999999999999997,3.1,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,17,155,-1632,-56,-57,103
23230,4.298698202,0.155370,0,0.33999999999999997,3.1,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,17,155,-1632,-56,-57,103
23231,4.298877677,0.172712,0,0.33999999999999997,3.1,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,17,155,-1632,-56,-57,103
23232,4.299047464,0.163104,0,0.33999999999999997,3.1,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,17,155,-1632,-56,-57,103
23233,4.299227480,0.173404,0,0.33999999999999997,3.1,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,17,155,-1632,-56,-57,103
23234,4.299394171,0.160209,0,0.33999999999999997,3.1,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,17,155,-1632,-56,-57,103
23235,4.299560631,0.160088,0,0.33999999999999997,3.1,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,17,155,-1632,-56,-57,103
23236,4.299746268,0.179104,0,0.33999999999999997,3.1,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,17,155,-1632,-56,-57,103
23237,4.299915413,0.162853,0,0.33999999999999997,3.1,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,17,155,-1632,-56,-57,103
23238,4.300081694,0.159839,0,0.33999999999999997,3.1,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,17,155,-1632,-56,-57,103
23239,4.300255177,0.166761,0,0.33999999999999997,3.1,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,17,155,-1632,-56,-57,103
23240,4.300424764,0.162032,0,0.33999999999999997,3.1,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,17,155,-1632,-56,-57,103
23241,4.300609428,0.177501,0,0.33999999999999997,3.1,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,17,155,-1632,-56,-57,103
23242,4.300777983,0.161141,0,0.33999999999999997,3.1,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,17,155,-1632,-56,-57,103
23243,4.300947840,0.162734,0,0.33999999999999997,3.1,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,17,155,-1632,-56,-57,103
23244,4.301127956,0.172903,0,0.33999999999999997,3.1,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,17,155,-1632,-56,-57,103
23245,4.301298084,0.163055,0,0.33999999999999997,3.1,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,17,155,-1632,-56,-57,103
23246,4.301479382,0.174115,0,0.33999999999999997,3.1,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,17,155,-1632,-56,-57,103
23247,4.301653116,0.166421,0,0.33999999999999997,3.1,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,17,155,-1632,-56,-57,103
23248,4.301846777,0.186578,0,0.33999999999999997,3.1,-32.64,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,17,155,-1632,-56,-57,103
23249,4.302026383,0.172252,0,0.4,3.04,-32.66,-0.062,-0.065,0.0689,20,152,-1633,-62,-65,106
23250,4.302198524,0.165639,0,0.4,3.04,-32.66,-0.062,-0.065,0.0689,20,152,-1633,-62,-65,106
23251,4.302375885,0.171941,0,0.4,3.04,-32.66,-0.062,-0.065,0.0689,20,152,-1633,-62,-65,106
23252,4.302542245,0.161120,0,0.4,3.04,-32.66,-0.062,-0.065,0.0689,20,152,-1633,-62,-65,106
23253,4.302709648,0.161913,0,0.4,3.04,-32.66,-0.062,-0.065,0.0689,20,152,-1633,-62,-65,106
23254,4.302899221,0.170949,0,0.4,3.04,-32.66,-0.062,-0.065,0.0689,20,152,-1633,-62,-65,106
23255,4.303065572,0.161161,0,0.4,3.04,-32.66,-0.062,-0.065,0.0689,20,152,-1633,-62,-65,106
23256,4.303225711,0.154519,0,0.4,3.04,-32.66,-0.062,-0.065,0.0689,20,152,-1633,-62,-65,106
23257,4.303385158,0.154258,0,0.4,3.04,-32.66,-0.062,-0.065,0.0689,20,152,-1633,-62,-65,106
23258,4.303554404,0.164116,0,0.4,3.04,-32.66,-0.062,-0.065,0.0689,20,152,-1633,-62,-65,106
23259,4.303728048,0.168845,0,0.4,3.04,-32.66,-0.062,-0.065,0.0689,20,152,-1633,-62,-65,106
23260,4.303894489,0.161462,0,0.4,3.04,-32.66,-0.062,-0.065,0.0689,20,152,-1633,-62,-65,106
23261,4.304058735,0.159367,0,0.4,3.04,-32.66,-0.062,-0.065,0.0689,20,152,-1633,-62,-65,106
23262,4.304240905,0.177341,0,0.4,3.04,-32.66,-0.062,-0.065,0.0689,20,152,-1633,-62,-65,106
23263,4.304405753,0.160079,0,0.4,3.04,-32.66,-0.062,-0.065,0.0689,20,152,-1633,-62,-65,106
23264,4.304586670,0.175106,0,0.4,3.04,-32.66,-0.062,-0.065,0.0689,20,152,-1633,-62,-65,106
23265,4.304752941,0.161181,0,0.4,3.04,-32.66,-0.062,-0.065,0.0689,20,152,-1633,-62,-65,106
23266,4.304922727,0.165128,0,0.4,3.04,-32.66,-0.062,-0.065,0.0689,20,152,-1633,-62,-65,106
23267,4.305092414,0.164266,0,0.4,3.04,-32.66,-0.062,-0.065,0.0689,20,152,-1633,-62,-65,106
23268,4.305259235,0.160479,0,0.4,3.04,-32.66,-0.062,-0.065,0.0689,20,152,-1633,-62,-65,106
23269,4.305422570,0.158846,0,0.4,3.04,-32.66,-0.062,-0.065,0.0689,20,152,-1633,-62,-65,106
23270,4.305653922,0.227224,0,0.4,3.04,-32.66,-0.062,-0.065,0.0689,20,152,-1633,-62,-65,106
23271,4.305823498,0.166250,0,0.4,3.04,-32.66,-0.062,-0.065,0.0689,20,152,-1633,-62,-65,106
23272,4.305998575,0.171861,0,0.3,2.96,-32.48,-0.047,-0.051000000000000004,0.06369999999999999,15,148,-1624,-47,-51,98
23273,4.306162250,0.159457,0,0.3,2.96,-32.48,-0.047,-0.051000000000000004,0.06369999999999999,15,148,-1624,-47,-51,98
