ur-20225200364
Tue May 26 14:56:16 CEST 2026
f	-rw-r--r--	root	root	179971	2024-09-19 02:43:25.0000000000	/programs/dragon_new/john_leftlower_rotate.script_bak
f	-rw-r--r--	root	root	1809	2025-12-01 08:46:49.0000000000	/programs/palletizing/rs3_task_peter.urp
f	-rw-r--r--	root	root	1831	2025-12-01 08:23:08.0000000000	/programs/palletizing/move_1_block-TM0513.urp
f	-rw-r--r--	root	root	1836	2025-12-01 08:11:28.0000000000	/programs/palletizing/move_1_block-TM0513.old2
f	-rw-r--r--	root	root	1836	2025-12-01 08:18:01.0000000000	/programs/palletizing/move_1_block-TM0513.old1
f	-rw-r--r--	root	root	186714	2025-01-14 08:53:09.0000000000	/programs/faichun_9jan_1.script
f	-rw-r--r--	root	root	18692	2023-10-18 10:38:58.0000000000	/programs/draw_back.urp
f	-rw-r--r--	root	root	18698	2023-10-19 03:57:29.0000000000	/programs/set_b_draw_back.urp
f	-rw-r--r--	root	root	18700	2023-10-19 03:57:29.0000000000	/programs/set_b_draw_back.old0
f	-rw-r--r--	root	root	187213	2025-01-17 10:48:57.0000000000	/programs/snake_new/faichun_snake1.script
f	-rw-r--r--	root	root	187225	2025-01-17 09:31:02.0000000000	/programs/snake_new/faichun_9jan_1t1.script
f	-rw-r--r--	root	root	1873	2025-10-16 11:22:12.0000000000	/programs/palletizing/move.urp
f	-rw-r--r--	root	root	187309	2025-01-17 08:44:09.0000000000	/programs/faichun_9jan_1t1.script
f	-rw-r--r--	root	root	1878	2025-10-28 01:07:42.0000000000	/programs/palletizing/move_1_block.urp
f	-rw-r--r--	root	root	1881	2025-10-28 01:07:42.0000000000	/programs/palletizing/move_1_block.old0
f	-rw-r--r--	root	root	1884	2025-12-01 08:23:08.0000000000	/programs/palletizing/move_1_block-TM0513.old0
f	-rw-r--r--	root	root	1891	2025-12-01 06:58:30.0000000000	/programs/palletizing/move_1_block-TM0513.old3
f	-rw-r--r--	root	root	190	2025-01-13 11:29:12.0000000000	/programs/Square.txt
f	-rw-r--r--	root	root	1920	2022-10-12 08:41:26.0000000000	/programs/Robot 3 12_10.urp
f	-rw-r--r--	root	root	194550	2024-02-03 13:39:42.0000000000	/programs/fai_chun_2024_v2.urp
f	-rw-r--r--	root	root	194556	2024-02-02 14:04:23.0000000000	/programs/final_fai_chun_2024_1.urp
f	-rw-r--r--	root	root	195	2025-12-01 08:46:49.0000000000	/programs/palletizing/rs3_task_peter.txt
f	-rw-r--r--	root	root	1958	2026-03-24 09:49:39.0000000000	/programs/Xijun/vg_palatz_cards.urp
f	-rw-r--r--	root	root	1961	2026-03-24 09:49:39.0000000000	/programs/Xijun/vg_palatz_cards.old0
f	-rw-r--r--	root	root	1966	2026-03-24 09:48:45.0000000000	/programs/v_gripper_tm1326/vg_palatz_cards.urp
f	-rw-r--r--	root	root	1968	2026-03-24 09:48:45.0000000000	/programs/v_gripper_tm1326/vg_palatz_cards.old0
f	-rw-r--r--	root	root	199694	2023-10-13 09:58:45.0000000000	/programs/azat-test-new.urp
f	-rw-r--r--	root	root	199790	2023-10-13 09:58:44.0000000000	/programs/azat-test-new.old0
f	-rw-r--r--	root	root	200	2025-12-01 08:42:17.0000000000	/programs/test.txt
f	-rw-r--r--	root	root	208335	2023-10-11 08:35:07.0000000000	/programs/azat-test.old9
f	-rw-r--r--	root	root	2106	2026-01-06 04:42:38.0000000000	/programs/tower.txt
f	-rw-r--r--	root	root	22003	2024-01-10 09:19:16.0000000000	/programs/2024dragon.urp
f	-rw-r--r--	root	root	2226	2024-07-22 08:47:32.0000000000	/programs/1johnathan_test.urp
f	-rw-r--r--	root	root	223	2024-09-19 03:00:44.0000000000	/programs/dragon_new/4_dragon.txt
f	-rw-r--r--	root	root	22789	2024-11-06 08:30:56.0000000000	/programs/palletizing/elton_fulltask.urp
f	-rw-r--r--	root	root	23068	2024-09-13 11:25:14.0000000000	/programs/elton_fulltask.old0
f	-rw-r--r--	root	root	234	2026-03-12 04:41:07.0000000000	/programs/TM0512_rs3demo.txt
f	-rw-r--r--	root	root	234	2026-03-12 06:27:41.0000000000	/programs/TM0512_rs3demo_Ratchet.txt
f	-rw-r--r--	root	root	235	2025-12-01 08:23:08.0000000000	/programs/palletizing/move_1_block-TM0513.txt
f	-rw-r--r--	root	root	2359	2023-10-12 12:11:16.0000000000	/programs/azat-test-new.old5
f	-rw-r--r--	root	root	23682	2025-01-08 12:26:55.0000000000	/programs/2025faichun/withoutbox.urp
f	-rw-r--r--	root	root	236866	2024-08-15 11:14:55.0000000000	/programs/dragon_new/1_dragon.script
f	-rw-r--r--	root	root	23692	2025-01-08 12:06:16.0000000000	/programs/2025faichun/withoutbox.old1
f	-rw-r--r--	root	root	23698	2024-09-13 11:25:14.0000000000	/programs/elton_fulltask.urp
f	-rw-r--r--	root	root	23702	2025-01-08 12:26:55.0000000000	/programs/2025faichun/withoutbox.old0
f	-rw-r--r--	root	root	23711	2024-09-13 11:59:11.0000000000	/programs/palletizing/elton_fulltask.old0
f	-rw-r--r--	root	root	2383	2023-10-10 10:57:35.0000000000	/programs/default_1.installation
f	-rw-r--r--	root	root	243	2024-10-30 01:40:59.0000000000	/programs/Testing/Pick_Place_Exam.txt
f	-rw-r--r--	root	root	243	2024-10-30 08:47:07.0000000000	/programs/Testing/Pick_Place_Exam_2.txt
f	-rw-r--r--	root	root	243	2024-11-01 07:15:45.0000000000	/programs/Testing/Pick_Place_Exam_3.txt
f	-rw-r--r--	root	root	243	2025-10-16 11:22:12.0000000000	/programs/palletizing/move.txt
