sample_index,t_s,latency_ms,status,fx_n,fy_n,fz_n,tx_nm,ty_nm,tz_nm,fx_raw,fy_raw,fz_raw,tx_raw,ty_raw,tz_raw
21204,4.120558523,0.162914,0,0.4,3.1,-32.66,-0.064,-0.061,0.06955,20,155,-1633,-64,-61,107
21205,4.120722950,0.161372,0,0.4,3.1,-32.66,-0.064,-0.061,0.06955,20,155,-1633,-64,-61,107
21206,4.120897966,0.171981,0,0.4,3.1,-32.66,-0.064,-0.061,0.06955,20,155,-1633,-64,-61,107
21207,4.121061932,0.160950,0,0.4,3.1,-32.66,-0.064,-0.061,0.06955,20,155,-1633,-64,-61,107
21208,4.121243040,0.178252,0,0.4,3.1,-32.66,-0.064,-0.061,0.06955,20,155,-1633,-64,-61,107
21209,4.121468201,0.222315,0,0.4,3.1,-32.66,-0.064,-0.061,0.06955,20,155,-1633,-64,-61,107
21210,4.121772428,0.301372,0,0.3,3.02,-32.48,-0.054,-0.056999999999999995,0.06565,15,151,-1624,-54,-57,101
21211,4.121938989,0.163365,0,0.3,3.02,-32.48,-0.054,-0.056999999999999995,0.06565,15,151,-1624,-54,-57,101
21212,4.122107564,0.165469,0,0.3,3.02,-32.48,-0.054,-0.056999999999999995,0.06565,15,151,-1624,-54,-57,101
21213,4.122369643,0.258963,0,0.3,3.02,-32.48,-0.054,-0.056999999999999995,0.06565,15,151,-1624,-54,-57,101
21214,4.122534361,0.161612,0,0.3,3.02,-32.48,-0.054,-0.056999999999999995,0.06565,15,151,-1624,-54,-57,101
21215,4.122698697,0.161130,0,0.3,3.02,-32.48,-0.054,-0.056999999999999995,0.06565,15,151,-1624,-54,-57,101
21216,4.122888942,0.187119,0,0.3,3.02,-32.48,-0.054,-0.056999999999999995,0.06565,15,151,-1624,-54,-57,101
21217,4.123053800,0.161802,0,0.3,3.02,-32.48,-0.054,-0.056999999999999995,0.06565,15,151,-1624,-54,-57,101
21218,4.123217145,0.160199,0,0.3,3.02,-32.48,-0.054,-0.056999999999999995,0.06565,15,151,-1624,-54,-57,101
21219,4.123397221,0.177020,0,0.3,3.02,-32.48,-0.054,-0.056999999999999995,0.06565,15,151,-1624,-54,-57,101
21220,4.123556989,0.156642,0,0.3,3.02,-32.48,-0.054,-0.056999999999999995,0.06565,15,151,-1624,-54,-57,101
21221,4.123727558,0.167453,0,0.3,3.02,-32.48,-0.054,-0.056999999999999995,0.06565,15,151,-1624,-54,-57,101
21222,4.123894349,0.163655,0,0.3,3.02,-32.48,-0.054,-0.056999999999999995,0.06565,15,151,-1624,-54,-57,101
21223,4.124058756,0.161331,0,0.3,3.02,-32.48,-0.054,-0.056999999999999995,0.06565,15,151,-1624,-54,-57,101
21224,4.124398230,0.336418,0,0.3,3.02,-32.48,-0.054,-0.056999999999999995,0.06565,15,151,-1624,-54,-57,101
21225,4.124572134,0.170799,0,0.3,3.02,-32.48,-0.054,-0.056999999999999995,0.06565,15,151,-1624,-54,-57,101
21226,4.124772248,0.197008,0,0.3,3.02,-32.48,-0.054,-0.056999999999999995,0.06565,15,151,-1624,-54,-57,101
21227,4.124938678,0.163354,0,0.3,3.02,-32.48,-0.054,-0.056999999999999995,0.06565,15,151,-1624,-54,-57,101
21228,4.125099709,0.157925,0,0.3,3.02,-32.48,-0.054,-0.056999999999999995,0.06565,15,151,-1624,-54,-57,101
21229,4.125329448,0.226663,0,0.3,3.02,-32.48,-0.054,-0.056999999999999995,0.06565,15,151,-1624,-54,-57,101
21230,4.125512399,0.172512,0,0.3,3.02,-32.48,-0.054,-0.056999999999999995,0.06565,15,151,-1624,-54,-57,101
21231,4.125675975,0.160420,0,0.32,3.02,-32.58,-0.055999999999999994,-0.058,0.06695000000000001,16,151,-1629,-56,-58,103
21232,4.125838698,0.159287,0,0.32,3.02,-32.58,-0.055999999999999994,-0.058,0.06695000000000001,16,151,-1629,-56,-58,103
21233,4.126022882,0.180717,0,0.32,3.02,-32.58,-0.055999999999999994,-0.058,0.06695000000000001,16,151,-1629,-56,-58,103
21234,4.126206154,0.179886,0,0.32,3.02,-32.58,-0.055999999999999994,-0.058,0.06695000000000001,16,151,-1629,-56,-58,103
21235,4.126423249,0.213688,0,0.32,3.02,-32.58,-0.055999999999999994,-0.058,0.06695000000000001,16,151,-1629,-56,-58,103
21236,4.126604748,0.178182,0,0.32,3.02,-32.58,-0.055999999999999994,-0.058,0.06695000000000001,16,151,-1629,-56,-58,103
21237,4.126772892,0.164808,0,0.32,3.02,-32.58,-0.055999999999999994,-0.058,0.06695000000000001,16,151,-1629,-56,-58,103
21238,4.126933652,0.157334,0,0.32,3.02,-32.58,-0.055999999999999994,-0.058,0.06695000000000001,16,151,-1629,-56,-58,103
21239,4.127099772,0.162764,0,0.32,3.02,-32.58,-0.055999999999999994,-0.058,0.06695000000000001,16,151,-1629,-56,-58,103
21240,4.127273827,0.170809,0,0.32,3.02,-32.58,-0.055999999999999994,-0.058,0.06695000000000001,16,151,-1629,-56,-58,103
21241,4.127434176,0.157033,0,0.32,3.02,-32.58,-0.055999999999999994,-0.058,0.06695000000000001,16,151,-1629,-56,-58,103
21242,4.127609083,0.171631,0,0.32,3.02,-32.58,-0.055999999999999994,-0.058,0.06695000000000001,16,151,-1629,-56,-58,103
21243,4.127774281,0.161902,0,0.32,3.02,-32.58,-0.055999999999999994,-0.058,0.06695000000000001,16,151,-1629,-56,-58,103
21244,4.127944048,0.166461,0,0.32,3.02,-32.58,-0.055999999999999994,-0.058,0.06695000000000001,16,151,-1629,-56,-58,103
21245,4.128113013,0.165689,0,0.32,3.02,-32.58,-0.055999999999999994,-0.058,0.06695000000000001,16,151,-1629,-56,-58,103
21246,4.128391814,0.275494,0,0.32,3.02,-32.58,-0.055999999999999994,-0.058,0.06695000000000001,16,151,-1629,-56,-58,103
21247,4.128561000,0.165850,0,0.32,3.02,-32.58,-0.055999999999999994,-0.058,0.06695000000000001,16,151,-1629,-56,-58,103
21248,4.128726438,0.162152,0,0.32,3.02,-32.58,-0.055999999999999994,-0.058,0.06695000000000001,16,151,-1629,-56,-58,103
21249,4.128893831,0.164147,0,0.32,3.02,-32.58,-0.055999999999999994,-0.058,0.06695000000000001,16,151,-1629,-56,-58,103
21250,4.129057697,0.160590,0,0.32,3.02,-32.58,-0.055999999999999994,-0.058,0.06695000000000001,16,151,-1629,-56,-58,103
21251,4.129232563,0.171530,0,0.32,3.02,-32.58,-0.055999999999999994,-0.058,0.06695000000000001,16,151,-1629,-56,-58,103
21252,4.129408051,0.172182,0,0.32,3.02,-32.58,-0.055999999999999994,-0.058,0.06695000000000001,16,151,-1629,-56,-58,103
21253,4.129569442,0.158075,0,0.32,3.02,-32.58,-0.055999999999999994,-0.058,0.06695000000000001,16,151,-1629,-56,-58,103
21254,4.129733638,0.160860,0,0.32,3.0,-32.58,-0.055999999999999994,-0.055999999999999994,0.06695000000000001,16,150,-1629,-56,-56,103
21255,4.129906591,0.169266,0,0.32,3.0,-32.58,-0.055999999999999994,-0.055999999999999994,0.06695000000000001,16,150,-1629,-56,-56,103
21256,4.130072100,0.161942,0,0.32,3.0,-32.58,-0.055999999999999994,-0.055999999999999994,0.06695000000000001,16,150,-1629,-56,-56,103
21257,4.130366860,0.291203,0,0.32,3.0,-32.58,-0.055999999999999994,-0.055999999999999994,0.06695000000000001,16,150,-1629,-56,-56,103
21258,4.130533311,0.162914,0,0.32,3.0,-32.58,-0.055999999999999994,-0.055999999999999994,0.06695000000000001,16,150,-1629,-56,-56,103
21259,4.130701906,0.165128,0,0.32,3.0,-32.58,-0.055999999999999994,-0.055999999999999994,0.06695000000000001,16,150,-1629,-56,-56,103
21260,4.130894135,0.188813,0,0.32,3.0,-32.58,-0.055999999999999994,-0.055999999999999994,0.06695000000000001,16,150,-1629,-56,-56,103
21261,4.131058712,0.161051,0,0.32,3.0,-32.58,-0.055999999999999994,-0.055999999999999994,0.06695000000000001,16,150,-1629,-56,-56,103
21262,4.131223820,0.161622,0,0.32,3.0,-32.58,-0.055999999999999994,-0.055999999999999994,0.06695000000000001,16,150,-1629,-56,-56,103
21263,4.131397604,0.170288,0,0.32,3.0,-32.58,-0.055999999999999994,-0.055999999999999994,0.06695000000000001,16,150,-1629,-56,-56,103
21264,4.131561991,0.160950,0,0.32,3.0,-32.58,-0.055999999999999994,-0.055999999999999994,0.06695000000000001,16,150,-1629,-56,-56,103
21265,4.131730646,0.163636,0,0.32,3.0,-32.58,-0.055999999999999994,-0.055999999999999994,0.06695000000000001,16,150,-1629,-56,-56,103
21266,4.131895363,0.160910,0,0.32,3.0,-32.58,-0.055999999999999994,-0.055999999999999994,0.06695000000000001,16,150,-1629,-56,-56,103
21267,4.132055011,0.156051,0,0.32,3.0,-32.58,-0.055999999999999994,-0.055999999999999994,0.06695000000000001,16,150,-1629,-56,-56,103
21268,4.132394174,0.335606,0,0.32,3.0,-32.58,-0.055999999999999994,-0.055999999999999994,0.06695000000000001,16,150,-1629,-56,-56,103
21269,4.132561086,0.163415,0,0.32,3.0,-32.58,-0.055999999999999994,-0.055999999999999994,0.06695000000000001,16,150,-1629,-56,-56,103
21270,4.132727917,0.163034,0,0.32,3.0,-32.58,-0.055999999999999994,-0.055999999999999994,0.06695000000000001,16,150,-1629,-56,-56,103
21271,4.132906992,0.175257,0,0.32,3.0,-32.58,-0.055999999999999994,-0.055999999999999994,0.06695000000000001,16,150,-1629,-56,-56,103
21272,4.133080526,0.169858,0,0.32,3.0,-32.58,-0.055999999999999994,-0.055999999999999994,0.06695000000000001,16,150,-1629,-56,-56,103
21273,4.133273846,0.189904,0,0.32,3.0,-32.58,-0.055999999999999994,-0.055999999999999994,0.06695000000000001,16,150,-1629,-56,-56,103
21274,4.133496552,0.219169,0,0.32,3.0,-32.58,-0.055999999999999994,-0.055999999999999994,0.06695000000000001,16,150,-1629,-56,-56,103
21275,4.133661811,0.161812,0,0.32,3.0,-32.58,-0.055999999999999994,-0.055999999999999994,0.06695000000000001,16,150,-1629,-56,-56,103
21276,4.133827630,0.162323,0,0.3,3.08,-32.7,-0.055999999999999994,-0.052,0.06565,15,154,-1635,-56,-52,101
21277,4.134022514,0.191598,0,0.3,3.08,-32.7,-0.055999999999999994,-0.052,0.06565,15,154,-1635,-56,-52,101
21278,4.134204744,0.179074,0,0.3,3.08,-32.7,-0.055999999999999994,-0.052,0.06565,15,154,-1635,-56,-52,101
21279,4.134450643,0.242753,0,0.3,3.08,-32.7,-0.055999999999999994,-0.052,0.06565,15,154,-1635,-56,-52,101
21280,4.134648723,0.194944,0,0.3,3.08,-32.7,-0.055999999999999994,-0.052,0.06565,15,154,-1635,-56,-52,101
21281,4.134813650,0.161781,0,0.3,3.08,-32.7,-0.055999999999999994,-0.052,0.06565,15,154,-1635,-56,-52,101
21282,4.134980081,0.163325,0,0.3,3.08,-32.7,-0.055999999999999994,-0.052,0.06565,15,154,-1635,-56,-52,101
21283,4.135144238,0.161021,0,0.3,3.08,-32.7,-0.055999999999999994,-0.052,0.06565,15,154,-1635,-56,-52,101
21284,4.135309746,0.162473,0,0.3,3.08,-32.7,-0.055999999999999994,-0.052,0.06565,15,154,-1635,-56,-52,101
21285,4.135473743,0.160901,0,0.3,3.08,-32.7,-0.055999999999999994,-0.052,0.06565,15,154,-1635,-56,-52,101
21286,4.135649881,0.173033,0,0.3,3.08,-32.7,-0.055999999999999994,-0.052,0.06565,15,154,-1635,-56,-52,101
21287,4.135812585,0.159488,0,0.3,3.08,-32.7,-0.055999999999999994,-0.052,0.06565,15,154,-1635,-56,-52,101
21288,4.135979256,0.163555,0,0.3,3.08,-32.7,-0.055999999999999994,-0.052,0.06565,15,154,-1635,-56,-52,101
21289,4.136149544,0.166952,0,0.3,3.08,-32.7,-0.055999999999999994,-0.052,0.06565,15,154,-1635,-56,-52,101
21290,4.136403077,0.250217,0,0.3,3.08,-32.7,-0.055999999999999994,-0.052,0.06565,15,154,-1635,-56,-52,101
21291,4.136598773,0.192390,0,0.3,3.08,-32.7,-0.055999999999999994,-0.052,0.06565,15,154,-1635,-56,-52,101
21292,4.136768079,0.165940,0,0.3,3.08,-32.7,-0.055999999999999994,-0.052,0.06565,15,154,-1635,-56,-52,101
21293,4.136931764,0.160409,0,0.3,3.08,-32.7,-0.055999999999999994,-0.052,0.06565,15,154,-1635,-56,-52,101
21294,4.137086914,0.151834,0,0.3,3.08,-32.7,-0.055999999999999994,-0.052,0.06565,15,154,-1635,-56,-52,101
21295,4.137273732,0.183703,0,0.3,3.08,-32.7,-0.055999999999999994,-0.052,0.06565,15,154,-1635,-56,-52,101
21296,4.137492000,0.215212,0,0.3,3.08,-32.7,-0.055999999999999994,-0.052,0.06565,15,154,-1635,-56,-52,101
21297,4.137664041,0.157554,0,0.3,3.08,-32.7,-0.055999999999999994,-0.052,0.06565,15,154,-1635,-56,-52,101
21298,4.137823539,0.156282,0,0.3,3.04,-32.74,-0.054,-0.053,0.06565,15,152,-1637,-54,-53,101
21299,4.138054219,0.227414,0,0.3,3.04,-32.74,-0.054,-0.053,0.06565,15,152,-1637,-54,-53,101
21300,4.138360401,0.303136,0,0.3,3.04,-32.74,-0.054,-0.053,0.06565,15,152,-1637,-54,-53,101
21301,4.138525078,0.159668,0,0.3,3.04,-32.74,-0.054,-0.053,0.06565,15,152,-1637,-54,-53,101
21302,4.138682732,0.154248,0,0.3,3.04,-32.74,-0.054,-0.053,0.06565,15,152,-1637,-54,-53,101
21303,4.138841759,0.155721,0,0.3,3.04,-32.74,-0.054,-0.053,0.06565,15,152,-1637,-54,-53,101
21304,4.138998552,0.153907,0,0.3,3.04,-32.74,-0.054,-0.053,0.06565,15,152,-1637,-54,-53,101
21305,4.139150786,0.149229,0,0.3,3.04,-32.74,-0.054,-0.053,0.06565,15,152,-1637,-54,-53,101
21306,4.139305665,0.151974,0,0.3,3.04,-32.74,-0.054,-0.053,0.06565,15,152,-1637,-54,-53,101
21307,4.139470112,0.161572,0,0.3,3.04,-32.74,-0.054,-0.053,0.06565,15,152,-1637,-54,-53,101
21308,4.139646752,0.173755,0,0.3,3.04,-32.74,-0.054,-0.053,0.06565,15,152,-1637,-54,-53,101
21309,4.139807071,0.157464,0,0.3,3.04,-32.74,-0.054,-0.053,0.06565,15,152,-1637,-54,-53,101
21310,4.139963553,0.153366,0,0.3,3.04,-32.74,-0.054,-0.053,0.06565,15,152,-1637,-54,-53,101
21311,4.140119835,0.153166,0,0.3,3.04,-32.74,-0.054,-0.053,0.06565,15,152,-1637,-54,-53,101
21312,4.140429763,0.306792,0,0.3,3.04,-32.74,-0.054,-0.053,0.06565,15,152,-1637,-54,-53,101
21313,4.140592788,0.159939,0,0.3,3.04,-32.74,-0.054,-0.053,0.06565,15,152,-1637,-54,-53,101
21314,4.140768135,0.172292,0,0.3,3.04,-32.74,-0.054,-0.053,0.06565,15,152,-1637,-54,-53,101
21315,4.140936950,0.165689,0,0.3,3.04,-32.74,-0.054,-0.053,0.06565,15,152,-1637,-54,-53,101
21316,4.141091609,0.151453,0,0.3,3.04,-32.74,-0.054,-0.053,0.06565,15,152,-1637,-54,-53,101
21317,4.141277315,0.182831,0,0.3,3.04,-32.74,-0.054,-0.053,0.06565,15,152,-1637,-54,-53,101
21318,4.141500111,0.219950,0,0.3,3.04,-32.74,-0.054,-0.053,0.06565,15,152,-1637,-54,-53,101
21319,4.141798759,0.295712,0,0.32,3.04,-32.84,-0.047,-0.047,0.0598,16,152,-1642,-47,-47,92
21320,4.141958467,0.156442,0,0.32,3.04,-32.84,-0.047,-0.047,0.0598,16,152,-1642,-47,-47,92
21321,4.142123705,0.162032,0,0.32,3.04,-32.84,-0.047,-0.047,0.0598,16,152,-1642,-47,-47,92
21322,4.142440366,0.311752,0,0.32,3.04,-32.84,-0.047,-0.047,0.0598,16,152,-1642,-47,-47,92
21323,4.142598581,0.154778,0,0.32,3.04,-32.84,-0.047,-0.047,0.0598,16,152,-1642,-47,-47,92
21324,4.142764591,0.162994,0,0.32,3.04,-32.84,-0.047,-0.047,0.0598,16,152,-1642,-47,-47,92
21325,4.142917166,0.149599,0,0.32,3.04,-32.84,-0.047,-0.047,0.0598,16,152,-1642,-47,-47,92
21326,4.143075011,0.154970,0,0.32,3.04,-32.84,-0.047,-0.047,0.0598,16,152,-1642,-47,-47,92
21327,4.143244166,0.166260,0,0.32,3.04,-32.84,-0.047,-0.047,0.0598,16,152,-1642,-47,-47,92
21328,4.143399607,0.152525,0,0.32,3.04,-32.84,-0.047,-0.047,0.0598,16,152,-1642,-47,-47,92
21329,4.143555668,0.153116,0,0.32,3.04,-32.84,-0.047,-0.047,0.0598,16,152,-1642,-47,-47,92
21330,4.143730134,0.171581,0,0.32,3.04,-32.84,-0.047,-0.047,0.0598,16,152,-1642,-47,-47,92
21331,4.143901694,0.168615,0,0.32,3.04,-32.84,-0.047,-0.047,0.0598,16,152,-1642,-47,-47,92
21332,4.144053878,0.149109,0,0.32,3.04,-32.84,-0.047,-0.047,0.0598,16,152,-1642,-47,-47,92
21333,4.144400324,0.343360,0,0.32,3.04,-32.84,-0.047,-0.047,0.0598,16,152,-1642,-47,-47,92
21334,4.144556296,0.152896,0,0.32,3.04,-32.84,-0.047,-0.047,0.0598,16,152,-1642,-47,-47,92
21335,4.144713339,0.153888,0,0.32,3.04,-32.84,-0.047,-0.047,0.0598,16,152,-1642,-47,-47,92
21336,4.144894737,0.178383,0,0.32,3.04,-32.84,-0.047,-0.047,0.0598,16,152,-1642,-47,-47,92
21337,4.145051800,0.153917,0,0.32,3.04,-32.84,-0.047,-0.047,0.0598,16,152,-1642,-47,-47,92
21338,4.145222078,0.167192,0,0.32,3.04,-32.84,-0.047,-0.047,0.0598,16,152,-1642,-47,-47,92
21339,4.145400181,0.175217,0,0.32,3.04,-32.84,-0.047,-0.047,0.0598,16,152,-1642,-47,-47,92
21340,4.145557074,0.154048,0,0.32,3.04,-32.84,-0.047,-0.047,0.0598,16,152,-1642,-47,-47,92
21341,4.145784278,0.224139,0,0.18,2.98,-32.46,-0.039,-0.042,0.05785,9,149,-1623,-39,-42,89
21342,4.146020709,0.233145,0,0.18,2.98,-32.46,-0.039,-0.042,0.05785,9,149,-1623,-39,-42,89
21343,4.146178143,0.154348,0,0.18,2.98,-32.46,-0.039,-0.042,0.05785,9,149,-1623,-39,-42,89
21344,4.146368899,0.187630,0,0.18,2.98,-32.46,-0.039,-0.042,0.05785,9,149,-1623,-39,-42,89
21345,4.146556219,0.184164,0,0.18,2.98,-32.46,-0.039,-0.042,0.05785,9,149,-1623,-39,-42,89
21346,4.146721156,0.161952,0,0.18,2.98,-32.46,-0.039,-0.042,0.05785,9,149,-1623,-39,-42,89
21347,4.146900201,0.176109,0,0.18,2.98,-32.46,-0.039,-0.042,0.05785,9,149,-1623,-39,-42,89
21348,4.147063766,0.160730,0,0.18,2.98,-32.46,-0.039,-0.042,0.05785,9,149,-1623,-39,-42,89
21349,4.147226099,0.159378,0,0.18,2.98,-32.46,-0.039,-0.042,0.05785,9,149,-1623,-39,-42,89
21350,4.147400064,0.171090,0,0.18,2.98,-32.46,-0.039,-0.042,0.05785,9,149,-1623,-39,-42,89
21351,4.147564000,0.160961,0,0.18,2.98,-32.46,-0.039,-0.042,0.05785,9,149,-1623,-39,-42,89
21352,4.147730120,0.163295,0,0.18,2.98,-32.46,-0.039,-0.042,0.05785,9,149,-1623,-39,-42,89
21353,4.147901600,0.168575,0,0.18,2.98,-32.46,-0.039,-0.042,0.05785,9,149,-1623,-39,-42,89
21354,4.148063352,0.158867,0,0.18,2.98,-32.46,-0.039,-0.042,0.05785,9,149,-1623,-39,-42,89
21355,4.148363913,0.297716,0,0.18,2.98,-32.46,-0.039,-0.042,0.05785,9,149,-1623,-39,-42,89
21356,4.148538939,0.172191,0,0.18,2.98,-32.46,-0.039,-0.042,0.05785,9,149,-1623,-39,-42,89
21357,4.148706763,0.164938,0,0.18,2.98,-32.46,-0.039,-0.042,0.05785,9,149,-1623,-39,-42,89
21358,4.148900404,0.190766,0,0.18,2.98,-32.46,-0.039,-0.042,0.05785,9,149,-1623,-39,-42,89
21359,4.149063579,0.160229,0,0.18,2.98,-32.46,-0.039,-0.042,0.05785,9,149,-1623,-39,-42,89
21360,4.149231382,0.164908,0,0.18,2.98,-32.46,-0.039,-0.042,0.05785,9,149,-1623,-39,-42,89
21361,4.149402040,0.167723,0,0.18,2.98,-32.46,-0.039,-0.042,0.05785,9,149,-1623,-39,-42,89
21362,4.149572939,0.168063,0,0.18,2.98,-32.46,-0.039,-0.042,0.05785,9,149,-1623,-39,-42,89
21363,4.149737106,0.161231,0,0.4,3.1,-33.06,-0.058,-0.055,0.06565,20,155,-1653,-58,-55,101
21364,4.149909017,0.168866,0,0.4,3.1,-33.06,-0.058,-0.055,0.06565,20,155,-1653,-58,-55,101
21365,4.150075848,0.163886,0,0.4,3.1,-33.06,-0.058,-0.055,0.06565,20,155,-1653,-58,-55,101
21366,4.150400374,0.321620,0,0.4,3.1,-33.06,-0.058,-0.055,0.06565,20,155,-1653,-58,-55,101
21367,4.150567085,0.163746,0,0.4,3.1,-33.06,-0.058,-0.055,0.06565,20,155,-1653,-58,-55,101
21368,4.150732384,0.162484,0,0.4,3.1,-33.06,-0.058,-0.055,0.06565,20,155,-1653,-58,-55,101
21369,4.150901639,0.166400,0,0.4,3.1,-33.06,-0.058,-0.055,0.06565,20,155,-1653,-58,-55,101
21370,4.151065315,0.160790,0,0.4,3.1,-33.06,-0.058,-0.055,0.06565,20,155,-1653,-58,-55,101
21371,4.151228199,0.160009,0,0.4,3.1,-33.06,-0.058,-0.055,0.06565,20,155,-1653,-58,-55,101
21372,4.151400821,0.169807,0,0.4,3.1,-33.06,-0.058,-0.055,0.06565,20,155,-1653,-58,-55,101
21373,4.151566601,0.162714,0,0.4,3.1,-33.06,-0.058,-0.055,0.06565,20,155,-1653,-58,-55,101
21374,4.151743110,0.173704,0,0.4,3.1,-33.06,-0.058,-0.055,0.06565,20,155,-1653,-58,-55,101
21375,4.151908198,0.162223,0,0.4,3.1,-33.06,-0.058,-0.055,0.06565,20,155,-1653,-58,-55,101
21376,4.152073557,0.162463,0,0.4,3.1,-33.06,-0.058,-0.055,0.06565,20,155,-1653,-58,-55,101
21377,4.152392642,0.316160,0,0.4,3.1,-33.06,-0.058,-0.055,0.06565,20,155,-1653,-58,-55,101
21378,4.152556198,0.160470,0,0.4,3.1,-33.06,-0.058,-0.055,0.06565,20,155,-1653,-58,-55,101
21379,4.152717308,0.158265,0,0.4,3.1,-33.06,-0.058,-0.055,0.06565,20,155,-1653,-58,-55,101
21380,4.152895651,0.175497,0,0.4,3.1,-33.06,-0.058,-0.055,0.06565,20,155,-1653,-58,-55,101
21381,4.153067141,0.168694,0,0.4,3.1,-33.06,-0.058,-0.055,0.06565,20,155,-1653,-58,-55,101
21382,4.153234324,0.164337,0,0.4,3.1,-33.06,-0.058,-0.055,0.06565,20,155,-1653,-58,-55,101
21383,4.153400814,0.162844,0,0.4,3.1,-33.06,-0.058,-0.055,0.06565,20,155,-1653,-58,-55,101
21384,4.153567996,0.164316,0,0.4,3.1,-33.06,-0.058,-0.055,0.06565,20,155,-1653,-58,-55,101
21385,4.153771897,0.191317,0,0.42,3.1,-32.98,-0.06,-0.062,0.0676,21,155,-1649,-60,-62,104
21386,4.154015892,0.240899,0,0.42,3.1,-32.98,-0.06,-0.062,0.0676,21,155,-1649,-60,-62,104
21387,4.154196089,0.177171,0,0.42,3.1,-32.98,-0.06,-0.062,0.0676,21,155,-1649,-60,-62,104
21388,4.154371707,0.172583,0,0.42,3.1,-32.98,-0.06,-0.062,0.0676,21,155,-1649,-60,-62,104
21389,4.154539389,0.164727,0,0.42,3.1,-32.98,-0.06,-0.062,0.0676,21,155,-1649,-60,-62,104
21390,4.154706912,0.164647,0,0.42,3.1,-32.98,-0.06,-0.062,0.0676,21,155,-1649,-60,-62,104
21391,4.154893981,0.184153,0,0.42,3.1,-32.98,-0.06,-0.062,0.0676,21,155,-1649,-60,-62,104
21392,4.155057537,0.160700,0,0.42,3.1,-32.98,-0.06,-0.062,0.0676,21,155,-1649,-60,-62,104
21393,4.155221232,0.160770,0,0.42,3.1,-32.98,-0.06,-0.062,0.0676,21,155,-1649,-60,-62,104
21394,4.155395107,0.171050,0,0.42,3.1,-32.98,-0.06,-0.062,0.0676,21,155,-1649,-60,-62,104
21395,4.155558792,0.160760,0,0.42,3.1,-32.98,-0.06,-0.062,0.0676,21,155,-1649,-60,-62,104
21396,4.155721536,0.159928,0,0.42,3.1,-32.98,-0.06,-0.062,0.0676,21,155,-1649,-60,-62,104
21397,4.155898096,0.173735,0,0.42,3.1,-32.98,-0.06,-0.062,0.0676,21,155,-1649,-60,-62,104
21398,4.156062743,0.161852,0,0.42,3.1,-32.98,-0.06,-0.062,0.0676,21,155,-1649,-60,-62,104
21399,4.156363524,0.297926,0,0.42,3.1,-32.98,-0.06,-0.062,0.0676,21,155,-1649,-60,-62,104
21400,4.156580269,0.213859,0,0.42,3.1,-32.98,-0.06,-0.062,0.0676,21,155,-1649,-60,-62,104
21401,4.156768961,0.185767,0,0.42,3.1,-32.98,-0.06,-0.062,0.0676,21,155,-1649,-60,-62,104
21402,4.156931655,0.159859,0,0.42,3.1,-32.98,-0.06,-0.062,0.0676,21,155,-1649,-60,-62,104
21403,4.157094659,0.160129,0,0.42,3.1,-32.98,-0.06,-0.062,0.0676,21,155,-1649,-60,-62,104
21404,4.157271900,0.174436,0,0.42,3.1,-32.98,-0.06,-0.062,0.0676,21,155,-1649,-60,-62,104
21405,4.157493063,0.218308,0,0.42,3.1,-32.98,-0.06,-0.062,0.0676,21,155,-1649,-60,-62,104
21406,4.157800006,0.304128,0,0.36,3.06,-33.040000000000006,-0.053,-0.053,0.065,18,153,-1652,-53,-53,100
21407,4.158031017,0.227645,0,0.36,3.06,-33.040000000000006,-0.053,-0.053,0.065,18,153,-1652,-53,-53,100
21408,4.158403893,0.369730,0,0.36,3.06,-33.040000000000006,-0.053,-0.053,0.065,18,153,-1652,-53,-53,100
21409,4.158574151,0.167052,0,0.36,3.06,-33.040000000000006,-0.053,-0.053,0.065,18,153,-1652,-53,-53,100
21410,4.158738327,0.161061,0,0.36,3.06,-33.040000000000006,-0.053,-0.053,0.065,18,153,-1652,-53,-53,100
21411,4.158904738,0.163305,0,0.36,3.06,-33.040000000000006,-0.053,-0.053,0.065,18,153,-1652,-53,-53,100
21412,4.159070497,0.162684,0,0.36,3.06,-33.040000000000006,-0.053,-0.053,0.065,18,153,-1652,-53,-53,100
21413,4.159233742,0.160109,0,0.36,3.06,-33.040000000000006,-0.053,-0.053,0.065,18,153,-1652,-53,-53,100
21414,4.159401695,0.164938,0,0.36,3.06,-33.040000000000006,-0.053,-0.053,0.065,18,153,-1652,-53,-53,100
21415,4.159560341,0.155560,0,0.36,3.06,-33.040000000000006,-0.053,-0.053,0.065,18,153,-1652,-53,-53,100
21416,4.159736841,0.173474,0,0.36,3.06,-33.040000000000006,-0.053,-0.053,0.065,18,153,-1652,-53,-53,100
21417,4.159905075,0.165199,0,0.36,3.06,-33.040000000000006,-0.053,-0.053,0.065,18,153,-1652,-53,-53,100
21418,4.160070153,0.161722,0,0.36,3.06,-33.040000000000006,-0.053,-0.053,0.065,18,153,-1652,-53,-53,100
21419,4.160399578,0.326209,0,0.36,3.06,-33.040000000000006,-0.053,-0.053,0.065,18,153,-1652,-53,-53,100
21420,4.160567772,0.164988,0,0.36,3.06,-33.040000000000006,-0.053,-0.053,0.065,18,153,-1652,-53,-53,100
21421,4.160732800,0.161832,0,0.36,3.06,-33.040000000000006,-0.053,-0.053,0.065,18,153,-1652,-53,-53,100
